"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"from.id";"from.name";"created_time";"updated_time";"message";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count";"id"
"SLRE777/327158650971191_1837587359928305";"13210";"12157";"1";"327158650971191_1837587359928305";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2022-01-24T04:12:31+0000";"2022-01-24T04:12:31+0000";"Our sister company, Atrium Technologies Ltd, is looking for an Associate Software Engineer.  Required Skills - Having a Bachelor's Degree in IT or Engineering - At-least 1 year of work experience in a similar position (Those without work experience can be absorbed as Trainee) - Good knowledge in Laravel Framework, Php, My SQL, HTML, CSS, JavaScript  Job Roles and Responsibilities - Report to the Senior Software Engineer - Undertake the jobs given by the superior and complete them on time - Conduct QA Testing on systems, time to time.";"";"0";"0";"0";"0";"0";"0";"0";"0";"327158650971191_1837587359928305"
"SLRE777/327158650971191_1837587359928305/327158650971191_1837587359928305";"13310";"13210";"2";"327158650971191_1837587359928305";"empty";"";"fetched (200)";"2022-08-01 22:50:52.413395";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1837587359928305/327158650971191_1837587359928305";"13402";"13210";"2";"327158650971191_1837587359928305";"empty";"";"fetched (200)";"2022-08-01 22:52:00.086386";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1835321530154888";"13211";"12157";"1";"327158650971191_1835321530154888";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2022-01-21T05:44:51+0000";"2022-01-25T06:55:35+0000";"Our sister company, Atrium Technologies Ltd,  is looking for a QA Associate.  Job Roles and Responsibilities - Test our Web and Mobile Systems for UX/UI changes - Run test cases to detect major and minor issues and unpredictable system behaviour - Continuously test the systems for issues using regression testing - Communicate the issues found to the development team and track their progress, re-check the issues and update status of the issue  Skills we are looking for: - Having completed their Bachelor / Engineering Degree in IT - Excellent English Language skills (This is required to test the words and sentences used within the system like the messages, notifications etc) - Atleast 1 year of working experience is preferred (For those without work experience, you can start as Trainee and upgrade to QA Associate after the training)  We can offer you a positive working environment with a clear career path according to your performance.";"";"0";"0";"0";"0";"0";"0";"0";"0";"327158650971191_1835321530154888"
"SLRE777/327158650971191_1835321530154888/327158650971191_1835321530154888";"13311";"13211";"2";"327158650971191_1835321530154888";"empty";"";"fetched (200)";"2022-08-01 22:50:52.817937";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1835321530154888/327158650971191_1835321530154888";"13403";"13211";"2";"327158650971191_1835321530154888";"empty";"";"fetched (200)";"2022-08-01 22:52:00.470750";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1807602136260161";"13212";"12157";"1";"327158650971191_1807602136260161";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2021-12-14T03:56:53+0000";"2021-12-14T03:56:53+0000";"Here's an ideal opportunity to generate a Passive Income. Own this fabulous piece of land facing the Colombo - Puttalam Main Road.  Ideal Location to start a Self-owned business like Restaurant, Wedding Hall, Petrol Shed, Hospital, Supermarket or any other such business. You can even start an agricultural farm or coconut estate here.   This is the only land available at this location and currently offered at a competitive price. So grab this offer soon before the prices are raised.  Property Features: - 200 Perches With High Main Road Frontage - 2.5 km to Palavi - Kalpitiya Road - Clear Deed  For more details / pricing - Call or WhatsApp 0777669669  #property #srilankaproperty #realestate #srilankarealestate #srilanka #colombo #landinsrilanka #landforsalesrilanka #Puttalam";"";"0";"15";"14";"1";"0";"0";"0";"0";"327158650971191_1807602136260161"
"SLRE777/327158650971191_1807602136260161/327158650971191_1807602136260161";"13312";"13212";"2";"327158650971191_1807602136260161";"empty";"";"fetched (200)";"2022-08-01 22:50:53.326879";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1807602136260161/327158650971191_1807602136260161";"13404";"13212";"2";"327158650971191_1807602136260161";"empty";"";"fetched (200)";"2022-08-01 22:52:00.860212";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1806893606331014";"13213";"12157";"1";"327158650971191_1806893606331014";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2021-12-13T03:32:01+0000";"2021-12-13T03:32:01+0000";"Our sister company into IT Solutions is looking for part-time Sales Executives with the following experience.  - At-least 1 year of experience in Sales (Ideally in an IT sector would be highly advantageous) - A basic knowledge of using computers  We will provide an in-depth training for the selected candidates.  Attractive commission is on offer for the right candidate.  Only those who have attached a complete resume will be short-listed.";"";"0";"0";"0";"0";"0";"0";"0";"0";"327158650971191_1806893606331014"
"SLRE777/327158650971191_1806893606331014/327158650971191_1806893606331014";"13313";"13213";"2";"327158650971191_1806893606331014";"empty";"";"fetched (200)";"2022-08-01 22:50:53.768446";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1806893606331014/327158650971191_1806893606331014";"13405";"13213";"2";"327158650971191_1806893606331014";"empty";"";"fetched (200)";"2022-08-01 22:52:01.286968";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1797154583971583";"13214";"12157";"1";"327158650971191_1797154583971583";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2021-11-29T07:39:30+0000";"2021-11-29T07:39:30+0000";"Our sister company (Atrium Technologies) is looking for experienced Graphic Designers. - 1 to 2 years of experience. - Good command of English. - Living in Colombo or suburbs. - Be able to present a portfolio of previous work during interview.";"";"0";"3";"3";"0";"0";"0";"0";"0";"327158650971191_1797154583971583"
"SLRE777/327158650971191_1797154583971583/327158650971191_1797154583971583";"13314";"13214";"2";"327158650971191_1797154583971583";"empty";"";"fetched (200)";"2022-08-01 22:50:54.249193";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1797154583971583/327158650971191_1797154583971583";"13406";"13214";"2";"327158650971191_1797154583971583";"empty";"";"fetched (200)";"2022-08-01 22:52:01.674412";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1787427661610942";"13215";"12157";"1";"327158650971191_1787427661610942";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2021-11-16T09:16:53+0000";"2021-11-29T06:25:14+0000";"We are a software company located in Colombo 05, looking for a suitable qualified candidate for the position of QA Engineer.  Required Skills - Degree in Computer Science - At-least 1 year of work experience as a QA Engineer - Excellent command of English Language - Capable of drafting, executing and maintaining test cases of Web, Mobile app or any other systems - Better understanding of Agile  Other Special Skills - Excellent Teamworking - Flexible - Time Management - Pleasant Personality  Selected candidates can expect a positive working environment with leadership opportunities.  Please attach your latest CV's. Kindly note that applications without CV's will be rejected.  Atrium Technologies Ltd - www.atrium.lk | atrium.global";"1";"0";"0";"0";"0";"0";"0";"0";"0";"327158650971191_1787427661610942"
"SLRE777/327158650971191_1787427661610942/327158650971191_1787427661610942";"13315";"13215";"2";"327158650971191_1787427661610942";"empty";"";"fetched (200)";"2022-08-01 22:50:54.662080";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1787427661610942/327158650971191_1787427661610942";"13407";"13215";"2";"327158650971191_1787427661610942";"empty";"";"fetched (200)";"2022-08-01 22:52:02.057588";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1783106602043048";"13216";"12157";"1";"327158650971191_1783106602043048";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2021-11-10T12:32:57+0000";"2021-11-10T12:32:57+0000";"We are looking for an admin assistant with below requirements, for our E-Commerce Business.  - Should have completed G.C.E O/L - Fluent in spoken English and Sinhala or Tamil - Living close to Colombo - Those with Graphic Designing skills will be an added advantage.  The Job Role You need to overlook the Order Management and Fulfillment of our E-Commerce Business. From packing, handing over the items to the courier and other day to day tasks, you will be the central point. You are at an advantage, if you also possess Graphic Designing skills to design leaflets or banners.";"";"0";"0";"0";"0";"0";"0";"0";"0";"327158650971191_1783106602043048"
"SLRE777/327158650971191_1783106602043048/327158650971191_1783106602043048";"13316";"13216";"2";"327158650971191_1783106602043048";"empty";"";"fetched (200)";"2022-08-01 22:50:55.171427";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1783106602043048/327158650971191_1783106602043048";"13408";"13216";"2";"327158650971191_1783106602043048";"empty";"";"fetched (200)";"2022-08-01 22:52:02.453931";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1777706552583053";"13217";"12157";"1";"327158650971191_1777706552583053";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2021-11-03T10:01:31+0000";"2021-11-03T10:01:31+0000";"Our sister company into IT Solutions is looking for part-time Sales Executives with the following experience.  - At-least 1 year of experience in Sales (Ideally in an IT sector would be highly advantageous) - A basic knowledge of using computers  We will provide an in-depth training for the selected candidates.  Attractive commission is on offer for the right candidate.  Only those who have attached a complete resume will be short-listed.";"";"0";"0";"0";"0";"0";"0";"0";"0";"327158650971191_1777706552583053"
"SLRE777/327158650971191_1777706552583053/327158650971191_1777706552583053";"13317";"13217";"2";"327158650971191_1777706552583053";"empty";"";"fetched (200)";"2022-08-01 22:50:55.603213";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1777706552583053/327158650971191_1777706552583053";"13409";"13217";"2";"327158650971191_1777706552583053";"empty";"";"fetched (200)";"2022-08-01 22:52:02.861602";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1772088229811552";"13218";"12157";"1";"327158650971191_1772088229811552";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2021-10-27T04:35:46+0000";"2021-10-27T04:35:46+0000";"Our sister company (Atrium Technologies) is looking for experienced Graphic Designers. - 1 to 2 years of experience. - Good command of English. - Living in Colombo or suburbs. - Be able to present a portfolio of previous work during interview.";"";"0";"3";"3";"0";"0";"0";"0";"0";"327158650971191_1772088229811552"
"SLRE777/327158650971191_1772088229811552/327158650971191_1772088229811552";"13318";"13218";"2";"327158650971191_1772088229811552";"empty";"";"fetched (200)";"2022-08-01 22:50:56.094737";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1772088229811552/327158650971191_1772088229811552";"13410";"13218";"2";"327158650971191_1772088229811552";"empty";"";"fetched (200)";"2022-08-01 22:52:03.208640";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1771494889870886";"13219";"12157";"1";"327158650971191_1771494889870886";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2021-10-26T11:58:15+0000";"2021-10-26T11:58:15+0000";"Our sister company (Atrium Technologies) is looking for a Web Developer  - 1 to 2 years of experience. - Good command of English. - Knowledge in HTML5, CSS, PHP. - Living in Colombo or suburbs. - Should be able to present few portfolio of completed projects during the interview.";"";"0";"0";"0";"0";"0";"0";"0";"0";"327158650971191_1771494889870886"
"SLRE777/327158650971191_1771494889870886/327158650971191_1771494889870886";"13319";"13219";"2";"327158650971191_1771494889870886";"empty";"";"fetched (200)";"2022-08-01 22:50:56.523553";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1771494889870886/327158650971191_1771494889870886";"13411";"13219";"2";"327158650971191_1771494889870886";"empty";"";"fetched (200)";"2022-08-01 22:52:03.561688";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1764940107193031";"13220";"12157";"1";"327158650971191_1764940107193031";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2021-10-18T05:48:57+0000";"2021-10-18T05:48:57+0000";"Our sister company is looking for an e-commerce Manager to handle the multi-vendor e-commerce platform.  Required Experience: - At-least 1 year experience working in an e-commerce business platform (Compulsory) - Good communication skills in English and Sinhala or Tamil - Leadership qualities - Ideally someone living closer to Colombo or Suburbs  Job Roles and Responsibilities - Handle the entire e-commerce platform and run the day to day operation - Source for new suppliers, communicate with existing suppliers and maintain an inventory list at all times - Maintain an in-house product collection by purchasing relevant products and keep an inventory of same - Communicate with the courier partners and maintain an effective communication channel with all parties - Do promotions and marketing campaign to attract customers and increase sales - Provide sales and performance reports to the Management at the end of each month  If you are interested to participate in a phone interview, please WhatsApp to 0777669669 mentioning interest about the position for e-commerce Manager.";"";"0";"0";"0";"0";"0";"0";"0";"0";"327158650971191_1764940107193031"
"SLRE777/327158650971191_1764940107193031/327158650971191_1764940107193031";"13320";"13220";"2";"327158650971191_1764940107193031";"empty";"";"fetched (200)";"2022-08-01 22:50:56.916000";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1764940107193031/327158650971191_1764940107193031";"13412";"13220";"2";"327158650971191_1764940107193031";"empty";"";"fetched (200)";"2022-08-01 22:52:03.924205";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1756074448079597";"13221";"12157";"1";"327158650971191_1756074448079597";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2021-10-07T06:44:45+0000";"2021-10-07T06:44:45+0000";"Our sister company into IT is looking for a web developer with below qualifications  - Should have atleast 1 to 2 years of Mobile App Development Experience. - Should be highly skilled in using all or combination of React Native, Flutter, Xamarin, Ionic. - Hands-on experience using XCode and Android Studio is advantageous. - We are looking for someone who is a creative thinker  and can manage projects independently. - Those living close to Colombo / Suburbs are welcome to apply.  When applying, please mention few of your completed / ongoing projects.";"";"0";"0";"0";"0";"0";"0";"0";"0";"327158650971191_1756074448079597"
"SLRE777/327158650971191_1756074448079597/327158650971191_1756074448079597";"13321";"13221";"2";"327158650971191_1756074448079597";"empty";"";"fetched (200)";"2022-08-01 22:50:57.321145";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1756074448079597/327158650971191_1756074448079597";"13413";"13221";"2";"327158650971191_1756074448079597";"empty";"";"fetched (200)";"2022-08-01 22:52:04.303229";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1741717616181947";"13222";"12157";"1";"327158650971191_1741717616181947";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2021-09-17T11:01:12+0000";"2021-09-17T11:01:12+0000";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"327158650971191_1741717616181947"
"SLRE777/327158650971191_1741717616181947/327158650971191_1741717616181947";"13322";"13222";"2";"327158650971191_1741717616181947";"empty";"";"fetched (200)";"2022-08-01 22:50:57.735175";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1741717616181947/327158650971191_1741717616181947";"13414";"13222";"2";"327158650971191_1741717616181947";"empty";"";"fetched (200)";"2022-08-01 22:52:04.696252";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1734978643522511";"13223";"12157";"1";"327158650971191_1734978643522511";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2021-09-08T13:34:18+0000";"2021-09-08T13:34:18+0000";"Our sister company into IT, located in Colombo 05 is looking for an experienced WordPress developer  Experience:  - 1 to 2 years of experience in WordPress Development - Excellent knowledge in PHP and HTML5 - Ability to test and deploy production websites  Job Roles and Responsibilities  - Create new websites using WordPress and modify existing websites as per client preference - Backup all the websites and make sure there is zero downtime on all the live websites - Stage website when updating Themes, Plugins, Features and deploy successfully on live website  If you feel, you have the right skills, we would love to hear from you. You can send us your resume by clicking the Apply Button or WhatApp / Call us on 0777 669669 to arrange a phone interview.";"";"0";"0";"0";"0";"0";"0";"0";"0";"327158650971191_1734978643522511"
"SLRE777/327158650971191_1734978643522511/327158650971191_1734978643522511";"13323";"13223";"2";"327158650971191_1734978643522511";"empty";"";"fetched (200)";"2022-08-01 22:50:58.117793";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1734978643522511/327158650971191_1734978643522511";"13415";"13223";"2";"327158650971191_1734978643522511";"empty";"";"fetched (200)";"2022-08-01 22:52:05.095105";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1734059716947737";"13224";"12157";"1";"327158650971191_1734059716947737";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2021-09-07T08:16:28+0000";"2021-09-07T08:16:28+0000";"Our sister company is looking for an e-commerce Manager to handle the multi-vendor e-commerce platform.  Required Experience: - At-least 1 year experience working in an e-commerce business platform (Compulsory) - Good communication skills in English and Sinhala or Tamil - Leadership qualities - Ideally someone living closer to Colombo or Suburbs  Job Roles and Responsibilities - Handle the entire e-commerce platform and run the day to day operation - Source for new suppliers, communicate with existing suppliers and maintain an inventory list at all times - Maintain an in-house product collection by purchasing relevant products and keep an inventory of same - Communicate with the courier partners and maintain an effective communication channel with all parties - Do promotions and marketing campaign to attract customers and increase sales - Provide sales and performance reports to the Management at the end of each month  If you are interested to participate in a phone interview, please WhatsApp to 0777669669 mentioning interest about the position for e-commerce Manager.";"";"0";"0";"0";"0";"0";"0";"0";"0";"327158650971191_1734059716947737"
"SLRE777/327158650971191_1734059716947737/327158650971191_1734059716947737";"13324";"13224";"2";"327158650971191_1734059716947737";"empty";"";"fetched (200)";"2022-08-01 22:50:58.511439";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1734059716947737/327158650971191_1734059716947737";"13416";"13224";"2";"327158650971191_1734059716947737";"empty";"";"fetched (200)";"2022-08-01 22:52:05.470311";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1733974173622958";"13225";"12157";"1";"327158650971191_1733974173622958";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2021-09-07T05:12:11+0000";"2021-09-07T05:12:11+0000";"Our sister company (Atrium Technologies) is looking for a Web Developer  - 1 to 2 years of experience. - Good command of English. - Knowledge in HTML5, CSS, PHP. - Living in Colombo or suburbs. - Should be able to present few portfolio of completed projects during the interview.";"";"0";"0";"0";"0";"0";"0";"0";"0";"327158650971191_1733974173622958"
"SLRE777/327158650971191_1733974173622958/327158650971191_1733974173622958";"13325";"13225";"2";"327158650971191_1733974173622958";"empty";"";"fetched (200)";"2022-08-01 22:50:58.867342";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1733974173622958/327158650971191_1733974173622958";"13417";"13225";"2";"327158650971191_1733974173622958";"empty";"";"fetched (200)";"2022-08-01 22:52:05.826755";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1733974100289632";"13226";"12157";"1";"327158650971191_1733974100289632";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2021-09-07T05:12:10+0000";"2021-09-07T05:12:10+0000";"Our sister company (Atrium Technologies) is looking for a Trainee Web Developer  - O/L or A/L qualified. - Should know the basics of Websites, Computers and a likeness to Information Technology. - Should be someone living in Colombo or suburbs. - Selected candidate will be provided 6 months on-the-job training and absorbed into permanent position.";"";"0";"0";"0";"0";"0";"0";"0";"0";"327158650971191_1733974100289632"
"SLRE777/327158650971191_1733974100289632/327158650971191_1733974100289632";"13326";"13226";"2";"327158650971191_1733974100289632";"empty";"";"fetched (200)";"2022-08-01 22:50:59.253032";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1733974100289632/327158650971191_1733974100289632";"13418";"13226";"2";"327158650971191_1733974100289632";"empty";"";"fetched (200)";"2022-08-01 22:52:06.239125";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1733974086956300";"13227";"12157";"1";"327158650971191_1733974086956300";"data";"data.*";"fetched (200)";"2022-08-01 22:48:16.280662";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2021-09-07T05:12:09+0000";"2021-09-07T05:12:09+0000";"An institution located in Bambalapitiya is looking for an Administration Assistant to overlook the day to day operations of the institution.  Job Requirement - Should be able to converse in all 3 languages (English, Sinhala and Tamil) - Should be living close to Colombo or Greater Colombo. - Candidates after O/L's or A/L's can also apply as Trainee Assistants.  Only phone interviews will be conducted. Please call us on 0766715506 between 09.30 am until 06.30 pm on weekdays.";"";"0";"0";"0";"0";"0";"0";"0";"0";"327158650971191_1733974086956300"
"SLRE777/327158650971191_1733974086956300/327158650971191_1733974086956300";"13327";"13227";"2";"327158650971191_1733974086956300";"empty";"";"fetched (200)";"2022-08-01 22:50:59.652935";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SLRE777/327158650971191_1733974086956300/327158650971191_1733974086956300";"13419";"13227";"2";"327158650971191_1733974086956300";"empty";"";"fetched (200)";"2022-08-01 22:52:06.651174";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
