"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"from.id";"from.name";"created_time";"updated_time";"message";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count";"id"
"blueoceansl/144005052321421_5746852712036599";"12167";"12159";"1";"144005052321421_5746852712036599";"data";"data.*";"fetched (200)";"2022-08-01 22:36:50.786944";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-07-26T11:48:07+0000";"2021-07-26T11:48:07+0000";"Walk in to the last dream home at No. 8, Jayasinghe Road, Colombo 05.   For more information, call us on +94 777 546 546 / visit www.blueocean.lk  -------------------------------------------------------------------------- Recreational Facilities:-  ✅ Swimming Pool ✅ Function Hall, ✅ Gym ✅ Individual car park  #LuxuryApartments #LuxuryLiving #InvestmentProperty #Colombo05 #BlueOceanGroup";"5";"0";"11";"11";"0";"0";"0";"0";"0";"144005052321421_5746852712036599"
"blueoceansl/144005052321421_5746852712036599/144005052321421_5746852712036599";"12500";"12167";"2";"144005052321421_5746852712036599";"empty";"";"fetched (200)";"2022-08-01 22:40:29.604585";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5746852712036599/144005052321421_5746852712036599";"12881";"12167";"2";"144005052321421_5746852712036599";"empty";"";"fetched (200)";"2022-08-01 22:43:31.080741";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5742991212422749";"12168";"12159";"1";"144005052321421_5742991212422749";"data";"data.*";"fetched (200)";"2022-08-01 22:36:50.786944";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-07-25T02:39:29+0000";"2021-07-25T06:26:23+0000";"Today marks the 10th anniversary for the Blue Ocean Group of companies. We thank all our dedicated staff and privileged customers who have contributed to the success of our group over the years. To many more successful years ahead 🎉  Call us on +94 777 546 546 or visit www.blueocean.lk for further details.  #BlueOceanGroup #10thAnniversary #LuxuryApartments #LuxuryLiving #InvestmentProperties #RealEstate #Construction #LinkEngineering #LinkReadymix";"4";"3";"14";"12";"2";"0";"0";"0";"0";"144005052321421_5742991212422749"
"blueoceansl/144005052321421_5742991212422749/144005052321421_5742991212422749";"12501";"12168";"2";"144005052321421_5742991212422749";"data";"data.*";"fetched (200)";"2022-08-01 22:40:30.121438";"Facebook:/<post-id>/comments";"";"";"2021-07-25T02:40:34+0000";"";"Happy 10th Anniversary..🥂🥂🎊";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5742991212422749/144005052321421_5742991212422749";"12502";"12168";"2";"144005052321421_5742991212422749";"data";"data.*";"fetched (200)";"2022-08-01 22:40:30.121438";"Facebook:/<post-id>/comments";"";"";"2021-07-25T06:26:23+0000";"";"Congratulations";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5742991212422749/144005052321421_5742991212422749";"12503";"12168";"2";"144005052321421_5742991212422749";"data";"data.*";"fetched (200)";"2022-08-01 22:40:30.121438";"Facebook:/<post-id>/comments";"";"";"2021-07-25T05:49:09+0000";"";"congradulation.";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5742991212422749/144005052321421_5742991212422749";"12882";"12168";"2";"144005052321421_5742991212422749";"empty";"";"fetched (200)";"2022-08-01 22:43:31.678403";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5740722452649625";"12169";"12159";"1";"144005052321421_5740722452649625";"data";"data.*";"fetched (200)";"2022-08-01 22:36:50.786944";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-07-24T08:18:47+0000";"2021-07-24T08:18:47+0000";"The Strength of Blue Ocean..   Call us on +94 777 546 546 / visit www.blueocean.lk for further details.";"3";"0";"14";"13";"1";"0";"0";"0";"0";"144005052321421_5740722452649625"
"blueoceansl/144005052321421_5740722452649625/144005052321421_5740722452649625";"12504";"12169";"2";"144005052321421_5740722452649625";"empty";"";"fetched (200)";"2022-08-01 22:40:30.835549";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5740722452649625/144005052321421_5740722452649625";"12883";"12169";"2";"144005052321421_5740722452649625";"empty";"";"fetched (200)";"2022-08-01 22:43:32.230755";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5740544182667452";"12170";"12159";"1";"144005052321421_5740544182667452";"data";"data.*";"fetched (200)";"2022-08-01 22:36:50.786944";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-07-24T06:36:08+0000";"2021-07-24T06:36:49+0000";"Call us on +94 777 546 546 | +94 772 348 989 | +44 796 096 9684 (UK) to inquire on our projects and make your reservations.   #BlueOceanGroup #Reservations #LuxuryApartments #LuxuryLiving #investmentproperties #HolidayHome";"4";"0";"4";"4";"0";"0";"0";"0";"0";"144005052321421_5740544182667452"
"blueoceansl/144005052321421_5740544182667452/144005052321421_5740544182667452";"12505";"12170";"2";"144005052321421_5740544182667452";"empty";"";"fetched (200)";"2022-08-01 22:40:31.350455";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5740544182667452/144005052321421_5740544182667452";"12884";"12170";"2";"144005052321421_5740544182667452";"empty";"";"fetched (200)";"2022-08-01 22:43:32.775083";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5734663073255563";"12171";"12159";"1";"144005052321421_5734663073255563";"data";"data.*";"fetched (200)";"2022-08-01 22:36:50.786944";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-07-22T08:46:45+0000";"2021-07-22T08:46:45+0000";"We provide you unmatched locations with a 3 in 1 concept:  *Luxury Living *Investment Property *Holiday Home  Call us on +94 777 546 546 / visit www.blueocean.lk for further details.  #LuxuryLiving #InvestmentProperties #HolidayHome #BlueOceanGroup";"5";"0";"7";"7";"0";"0";"0";"0";"0";"144005052321421_5734663073255563"
"blueoceansl/144005052321421_5734663073255563/144005052321421_5734663073255563";"12506";"12171";"2";"144005052321421_5734663073255563";"empty";"";"fetched (200)";"2022-08-01 22:40:31.853184";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5734663073255563/112071641150874_116399804051391";"12885";"12171";"2";"112071641150874_116399804051391";"data";"data.*";"fetched (200)";"2022-08-01 22:43:33.316680";"Facebook:/<post-id>/sharedposts";"";"";"2021-07-26T04:25:18+0000";"";"";"";"";"";"";"";"";"";"";"";"112071641150874_116399804051391"
"blueoceansl/144005052321421_5734663073255563/144005052321421_5734663073255563";"12886";"12171";"2";"144005052321421_5734663073255563";"offcut";"";"fetched (200)";"2022-08-01 22:43:33.316680";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5732278790160658";"12172";"12159";"1";"144005052321421_5732278790160658";"data";"data.*";"fetched (200)";"2022-08-01 22:36:50.786944";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-07-21T13:55:10+0000";"2021-07-21T13:55:10+0000";"Mount Lavinia city has rapidly developed in the recent years, becoming an area where people can lead an impressive life due to its warm sense of diverse community and oceanic surroundings.  Having a mushrooming reputation within expats, this city is home to the world-famous Mount Lavinia hotel and S' Thomas' College, Mount Lavinia, which is one of the most reputed schools in Sri Lanka.   Blue Ocean Group's Luxury condos at No 30 Hotel Road, Mount Lavinia has plenty of access to breathtaking views of the Mount Lavinia Beach and is close to both S' Thomas' College and Moun Lavinia Hotel.   Call us on +94 777 546 546 / visit www.blueocean.lk for further details.  #LuxuryApartments #LuxuryLiving #InvestmentProperty #MountLavinia #BlueOceanGroup";"5";"0";"9";"9";"0";"0";"0";"0";"0";"144005052321421_5732278790160658"
"blueoceansl/144005052321421_5732278790160658/144005052321421_5732278790160658";"12507";"12172";"2";"144005052321421_5732278790160658";"empty";"";"fetched (200)";"2022-08-01 22:40:32.343913";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5732278790160658/144005052321421_5732278790160658";"12887";"12172";"2";"144005052321421_5732278790160658";"empty";"";"fetched (200)";"2022-08-01 22:43:33.894971";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5730934343628436";"12173";"12159";"1";"144005052321421_5730934343628436";"data";"data.*";"fetched (200)";"2022-08-01 22:36:50.786944";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-07-21T02:32:09+0000";"2021-07-21T02:32:09+0000";"Our team at No. 15A, Layards Road, Colombo 04, had successfully completed the concreting for the staircase in parking level 2 to parking level 3 and carpark ramp area on the ground floor with the support of our fellow member company Link Readymix (Pvt) Ltd.   Call us on +94 777 546 546/ visit www.blueocean.lk for further details.   #LayrdsRoad #Colombo04 #Construction #BlueOceanGroup #LinkEngineering #LinkReadymix";"8";"0";"8";"8";"0";"0";"0";"0";"0";"144005052321421_5730934343628436"
"blueoceansl/144005052321421_5730934343628436/144005052321421_5730934343628436";"12508";"12173";"2";"144005052321421_5730934343628436";"empty";"";"fetched (200)";"2022-08-01 22:40:32.768771";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5730934343628436/112071641150874_114190640938974";"12888";"12173";"2";"112071641150874_114190640938974";"data";"data.*";"fetched (200)";"2022-08-01 22:43:34.437289";"Facebook:/<post-id>/sharedposts";"";"";"2021-07-21T03:16:31+0000";"";"";"";"";"";"";"";"";"";"";"";"112071641150874_114190640938974"
"blueoceansl/144005052321421_5730934343628436/144005052321421_5730934343628436";"12889";"12173";"2";"144005052321421_5730934343628436";"offcut";"";"fetched (200)";"2022-08-01 22:43:34.437289";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5730896243632246";"12174";"12159";"1";"144005052321421_5730896243632246";"data";"data.*";"fetched (200)";"2022-08-01 22:36:50.786944";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-07-21T02:13:11+0000";"2021-07-21T02:13:11+0000";"";"";"0";"5";"5";"0";"0";"0";"0";"0";"144005052321421_5730896243632246"
"blueoceansl/144005052321421_5730896243632246/144005052321421_5730896243632246";"12509";"12174";"2";"144005052321421_5730896243632246";"empty";"";"fetched (200)";"2022-08-01 22:40:33.284266";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5730896243632246/144005052321421_5730896243632246";"12890";"12174";"2";"144005052321421_5730896243632246";"empty";"";"fetched (200)";"2022-08-01 22:43:35.077262";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5729450310443506";"12175";"12159";"1";"144005052321421_5729450310443506";"data";"data.*";"fetched (200)";"2022-08-01 22:36:50.786944";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-07-20T14:05:43+0000";"2021-07-20T14:05:43+0000";"Our fellow member company and construction arm Link Engineering (Pvt) Ltd, has completed many successful projects in the Jaffna region, further strengthening  its reputation of being a  C1 contractor.   Call us on +94 777 546 546 / visit www.link.lk for further details.   #JaffnaRegion #SriLanka #Construction #LinkEngineering #BlueOceanGroup";"7";"0";"13";"13";"0";"0";"0";"0";"0";"144005052321421_5729450310443506"
"blueoceansl/144005052321421_5729450310443506/144005052321421_5729450310443506";"12510";"12175";"2";"144005052321421_5729450310443506";"empty";"";"fetched (200)";"2022-08-01 22:40:33.727409";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5729450310443506/144005052321421_5729450310443506";"12891";"12175";"2";"144005052321421_5729450310443506";"empty";"";"fetched (200)";"2022-08-01 22:43:35.441300";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5726477437407460";"12176";"12159";"1";"144005052321421_5726477437407460";"data";"data.*";"fetched (200)";"2022-08-01 22:36:50.786944";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-07-19T12:56:25+0000";"2021-07-19T12:56:25+0000";"Offering you a location where memories are made...   No. 2, Glenfall Road, Nuwara Eliya, the Perfect Holiday Home!   Call us on +94 777 546 546 / visit www.blueocean.lk for further details.   #LuxuryLiving #LuxuryApartments #InvestmentProperty #HolidayHome #Glenfall #NuwaraEliya #BlueOceanGroup";"14";"0";"7";"5";"2";"0";"0";"0";"0";"144005052321421_5726477437407460"
"blueoceansl/144005052321421_5726477437407460/144005052321421_5726477437407460";"12511";"12176";"2";"144005052321421_5726477437407460";"empty";"";"fetched (200)";"2022-08-01 22:40:34.297663";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5726477437407460/112071641150874_113839114307460";"12892";"12176";"2";"112071641150874_113839114307460";"data";"data.*";"fetched (200)";"2022-08-01 22:43:35.965119";"Facebook:/<post-id>/sharedposts";"";"";"2021-07-20T05:33:26+0000";"";"";"";"";"";"";"";"";"";"";"";"112071641150874_113839114307460"
"blueoceansl/144005052321421_5726477437407460/144005052321421_5726477437407460";"12893";"12176";"2";"144005052321421_5726477437407460";"offcut";"";"fetched (200)";"2022-08-01 22:43:35.965119";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5724295647625639";"12177";"12159";"1";"144005052321421_5724295647625639";"data";"data.*";"fetched (200)";"2022-08-01 22:36:50.786944";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-07-18T16:49:53+0000";"2021-07-18T16:49:53+0000";"";"";"0";"2";"2";"0";"0";"0";"0";"0";"144005052321421_5724295647625639"
"blueoceansl/144005052321421_5724295647625639/144005052321421_5724295647625639";"12512";"12177";"2";"144005052321421_5724295647625639";"empty";"";"fetched (200)";"2022-08-01 22:40:34.834412";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5724295647625639/144005052321421_5724295647625639";"12894";"12177";"2";"144005052321421_5724295647625639";"empty";"";"fetched (200)";"2022-08-01 22:43:36.731905";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5723757077679496";"12178";"12159";"1";"144005052321421_5723757077679496";"data";"data.*";"fetched (200)";"2022-08-01 22:36:50.786944";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-07-18T13:03:51+0000";"2021-07-18T13:03:51+0000";"Our dedicated team at No 30. Hotel Road, Mount Lavinia has successfully completed the 6th residential floor slab with the support of our fellow member company, Link Readymix (Pvt) Ltd.   Call us on +94 777 546 546 / visit www.blueocean.lk for further details.   #LuxuryApartments #LuxuryLiving #InvestmentProperties #MountLavinia #ProjectProgress #BlueOceanGroup";"4";"0";"4";"4";"0";"0";"0";"0";"0";"144005052321421_5723757077679496"
"blueoceansl/144005052321421_5723757077679496/144005052321421_5723757077679496";"12513";"12178";"2";"144005052321421_5723757077679496";"empty";"";"fetched (200)";"2022-08-01 22:40:36.200480";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5723757077679496/144005052321421_5724295647625639";"12895";"12178";"2";"144005052321421_5724295647625639";"data";"data.*";"fetched (200)";"2022-08-01 22:43:37.208612";"Facebook:/<post-id>/sharedposts";"";"";"2021-07-18T16:49:53+0000";"";"";"";"";"";"";"";"";"";"";"";"144005052321421_5724295647625639"
"blueoceansl/144005052321421_5723757077679496/144005052321421_5723757077679496";"12896";"12178";"2";"144005052321421_5723757077679496";"offcut";"";"fetched (200)";"2022-08-01 22:43:37.208612";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5723658944355976";"12179";"12159";"1";"144005052321421_5723658944355976";"data";"data.*";"fetched (200)";"2022-08-01 22:36:50.786944";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-07-18T12:15:06+0000";"2021-07-18T12:15:06+0000";"";"";"0";"2";"2";"0";"0";"0";"0";"0";"144005052321421_5723658944355976"
"blueoceansl/144005052321421_5723658944355976/144005052321421_5723658944355976";"12514";"12179";"2";"144005052321421_5723658944355976";"empty";"";"fetched (200)";"2022-08-01 22:40:36.746354";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5723658944355976/144005052321421_5723658944355976";"12897";"12179";"2";"144005052321421_5723658944355976";"empty";"";"fetched (200)";"2022-08-01 22:43:37.819014";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5723658611022676";"12180";"12159";"1";"144005052321421_5723658611022676";"data";"data.*";"fetched (200)";"2022-08-01 22:36:50.786944";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-07-18T12:14:55+0000";"2021-07-18T12:14:55+0000";"";"";"0";"1";"1";"0";"0";"0";"0";"0";"144005052321421_5723658611022676"
"blueoceansl/144005052321421_5723658611022676/144005052321421_5723658611022676";"12515";"12180";"2";"144005052321421_5723658611022676";"empty";"";"fetched (200)";"2022-08-01 22:40:37.207415";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5723658611022676/144005052321421_5723658611022676";"12898";"12180";"2";"144005052321421_5723658611022676";"empty";"";"fetched (200)";"2022-08-01 22:43:38.339752";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5720533848001819";"12181";"12159";"1";"144005052321421_5720533848001819";"data";"data.*";"fetched (200)";"2022-08-01 22:36:50.786944";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-07-17T08:48:53+0000";"2021-07-17T08:48:53+0000";"Our luxury condos situated at No. 30 Hotel Road, Mount Lavinia and  No. 35, Ramakrishna Road, Colombo 06, provide you the best panoramic views via a serene coastal atmosphere.   Call us on +94 777 546 546 / visit www.blueocean.lk for further details.   #LuxuryApartments #LuxuryLiving #InvestmentProperties #HolidayHome #MountLavinia #Colombo06 #BlueOceanGroup";"6";"0";"9";"9";"0";"0";"0";"0";"0";"144005052321421_5720533848001819"
