"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"from.id";"from.name";"created_time";"updated_time";"message";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"CBHLands/777676339027439_3958831047578603";"15582";"12158";"1";"777676339027439_3958831047578603";"data";"data.*";"fetched (200)";"2022-08-05 14:56:29.506891";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-08-10T03:04:02+0000";"2021-08-10T03:04:05+0000";"CBH Central: Sandagala, Kurunegala  - Government approved project. - Electricity and water available. - Monthly Payment Plans Available. - 10 km to Kurunegala City and Dambokka Highway exit (Interchange) . . . #kurunegala #kurunegalarealestate #kurunegalalandsale #kurunegalaproperty #kurunegalahighway #kurunegalainterchange #dambokka #dambokkainterchange #srilanka #srilankahighway #centralexpressway #cbhlands #ceylonbrandhouse #realestate #realestateinvesting #invest #mortgage #MonthlyPayments #investment #buyland #landsale";"";"1";"10";"7";"3";"0";"0";"0";"0"
"CBHLands/777676339027439_3958831047578603/777676339027439_3958831047578603";"40781";"15582";"2";"777676339027439_3958831047578603";"empty";"";"fetched (200)";"2022-08-05 15:40:42.541260";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3956178287843879";"15583";"12158";"1";"777676339027439_3956178287843879";"data";"data.*";"fetched (200)";"2022-08-05 14:56:29.506891";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-08-09T03:37:35+0000";"2021-08-09T03:37:39+0000";"For thousands of years, Real Estate has been one of the most popular investments; around the world. Bare land, in particular, is bought mostly as a long term, very low risk investment.   In the reason past, Millenials, those who are born between 1981- 1996, have gone back to buying more bare lands, than the previous generation. Why?  Millenials, unlike other generations, may not purchase property to live; but they buy as an investment. And also, they buy property looking at the ""potential growth""! Which means, unlike Generation X, who are more interested in current situation (ex: if the area is developed now), Millenials look at what it could be in the future.  This is why we never underestimate the younger generations' decision making! . . . #millenials #young #generation #generationx #babyboomers #buyingbehaviour #cbhlands #realestateinvestment #mondaymotivation #monday #research #realestate #kurunegala #srilanka #currentvalue #futurevalue #decisionmaking #generationgap #land #landsale #histroy #fact #bareland #longterm #investment #rich #money #wealth";"1";"0";"7";"7";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3956178287843879/777676339027439_3956178287843879";"40782";"15583";"2";"777676339027439_3956178287843879";"empty";"";"fetched (200)";"2022-08-05 15:40:43.423631";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3956045907857117";"15584";"12158";"1";"777676339027439_3956045907857117";"data";"data.*";"fetched (200)";"2022-08-05 14:56:29.506891";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-08-08T04:27:04+0000";"2021-08-08T04:27:09+0000";"අප සමාගමෙන් ගෙවීමේ ක්‍රමයට ඉඩම් මිළදී ගන්න විට, ඇතමෙක්ට අත්තිකාරම් (Downpayment) මුදල එකවර ගෙවීම අපහසුයි. සාමාන්‍යයෙන්, ඉඩමේ වටිනාකමින් 30% ( downpayment ) / අත්තිකාරම් මුදලක් මෙලෙස ගෙවිය යුතුයි.  ශ්‍රී ලංකාවේ ප්‍රථම වතාවට, දේපළ මිලදී ගැනීමේදී මේ වන ගැටළුවට Pan Asia Bank එක අප හා එක්ව නවතම පිළියමක් මෙලෙස හඳුන්වා දීම ඉතාමත් විශේෂ කරුණකි.  වැඩි විස්තර සඳහා අපව අමතන්න | DM | Comment කරන්න. 076 999 0006 . . . #MonthlyPayments #monthly #srilanka #cbhlands #downpayment #pabc #pabcbank #kurunegala #kurunegalalandsale #kurunegalalands #kurunegalarealestate #realestate #mortgage #wealth #money #invest #investment #investinland #buyland #landsale #rich #ceylonbrandhouse #makemoney #savemoney";"";"7";"17";"16";"0";"1";"0";"0";"0"
"CBHLands/777676339027439_3956045907857117/777676339027439_3956045907857117";"40783";"15584";"2";"777676339027439_3956045907857117";"empty";"";"fetched (200)";"2022-08-05 15:40:43.976253";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3956038464524528";"15585";"12158";"1";"777676339027439_3956038464524528";"data";"data.*";"fetched (200)";"2022-08-05 14:56:29.506891";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-08-07T04:23:22+0000";"2021-08-07T04:23:26+0000";"Invest in Kurunegala. Invest with CBH Lands. Ask us about our monthly payment plans. Properties near Central Expressway are at high demand.  . . . #cbhlands #invest #investment  #mortgage #monthly #payment #ceylonbrandhouse #kurunegala #highway #srilankahighway #centralexpressway #kurunegalalandsale #landsale  #kurunegalarealestate #kurunegalalands #landsalesrilanka #investinland #lankalands #wealth #money #buyland";"";"0";"7";"7";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3956038464524528/777676339027439_3956038464524528";"40784";"15585";"2";"777676339027439_3956038464524528";"empty";"";"fetched (200)";"2022-08-05 15:40:44.607673";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3959060834222291";"15586";"12158";"1";"777676339027439_3959060834222291";"data";"data.*";"fetched (200)";"2022-08-05 14:56:29.506891";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-08-06T08:12:55+0000";"2021-08-06T08:12:55+0000";"";"";"0";"2";"2";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3959060834222291/777676339027439_3959060834222291";"40785";"15586";"2";"777676339027439_3959060834222291";"empty";"";"fetched (200)";"2022-08-05 15:40:45.371810";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3953450851449956";"15587";"12158";"1";"777676339027439_3953450851449956";"data";"data.*";"fetched (200)";"2022-08-05 14:56:29.506891";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-08-06T03:38:11+0000";"2021-08-06T03:38:15+0000";"Customised down payment + monthly payment plans! Call | DM | Comment for more information. . . . #cbhlands #srilanka #wealth #money #manage #mortgage #Monthly #payment #plans #realestate #property #Kurunegala #investment";"";"0";"7";"7";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3953450851449956/777676339027439_3953450851449956";"40786";"15587";"2";"777676339027439_3953450851449956";"empty";"";"fetched (200)";"2022-08-05 15:40:45.916848";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3953308234797551";"15588";"12158";"1";"777676339027439_3953308234797551";"data";"data.*";"fetched (200)";"2022-08-05 14:56:29.506891";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-08-05T03:32:48+0000";"2021-08-05T03:32:53+0000";"කුරුණෑගල පදිංචි නොමැති ශ්‍රී ලංකාකිකයන් කුරුණෑගලින් ඉඩම් ගැනීමට බොහෝ හේතු ඇත.  ඒ අතරින් විශේෂිතම හේතුව වන්නේ: අධිවේගී මාර්ගය අසළ ඉඩම්, ආයෝජනයක් ලෙස මිළදී ගැනීමයි. ඉඩමක් මිලදී ගැනීමේදී සහ, ගැනීමෙන් පසුව, එය ආරක්ෂා කර ගැනීමේ ක්‍රම ගැන අපෙන් අසන්න.   076 999 0002 076 999 0007 . . . Highway Photograph by: Thilina Kaluthotage #cbhlands #kurunegala #invest #investment #investinland #realestateinvestment #realestate #srilanka #buyland #landsale #wealth #money #mortgage #protect #safe #Legal";"2";"5";"27";"25";"2";"0";"0";"0";"0"
"CBHLands/777676339027439_3953308234797551/777676339027439_3953308234797551";"40787";"15588";"2";"777676339027439_3953308234797551";"empty";"";"fetched (200)";"2022-08-05 15:40:46.410058";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3950818871713154";"15589";"12158";"1";"777676339027439_3950818871713154";"data";"data.*";"fetched (200)";"2022-08-05 14:56:29.506891";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-08-04T03:32:00+0000";"2021-08-04T03:32:03+0000";"Invest in Kurunegala, invest with CBH Lands. . . . #cbhlands #srilanka #kurunegala #landsale #investinland #investment #invest #money #wealth #downpayment #realestate #realestateinvestment #property #centralexpressway #kurunegalahighway #kurunagalalandsale #kurunegalarealestate";"1";"1";"11";"11";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3950818871713154/777676339027439_3950818871713154";"40788";"15589";"2";"777676339027439_3950818871713154";"empty";"";"fetched (200)";"2022-08-05 15:40:46.960076";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3950623408399367";"15590";"12158";"1";"777676339027439_3950623408399367";"data";"data.*";"fetched (200)";"2022-08-05 14:56:29.506891";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-08-03T09:58:51+0000";"2021-08-03T09:58:51+0000";"CBH Regal by CBH Lands කුරුණෑගල - උහුමීය  උහුමීය - දම්පිටිය  ප්‍රධාන කාපට්  පාරට මුහුණලා  කුරුණෑගල නගරයට 10 km  දම්බෝක්ක අධිවේගී මාර්ග පිවිසුමට 10 . 5 km  කුරුණෑගල අධිවේගී මාර්ග පිවිසුමට 12. 5 km   පරිසරයට හිතකාමී අයුරින් සකසා ඇත. විදුලිය ඇත. ජලය ඇත. සියළු රාජ්‍ය අනුමැති සහිතව නිම කළ ඇත.  Uhumeeya, Kurunegala Directly facing the main Uhumeeya- Dampitiya carpeted road Only 10  km to Kurunegala Town  Only 10 . 5 km to Dambokka Highway Exit Only 12. 5 km to Kurunegala Main Highway Interchange  Water and Electricity enabled. commercial banks in Sri Lanka have verified the title/ deeds of this project. . . . #cbhlands #kurunegala #regal #cbhregal #uhumeeya #realestate #property #srilanka #investment #money #wealth";"";"0";"7";"7";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3950623408399367/777676339027439_3950623408399367";"40789";"15590";"2";"777676339027439_3950623408399367";"empty";"";"fetched (200)";"2022-08-05 15:40:47.481966";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3939597402835301";"15591";"12158";"1";"777676339027439_3939597402835301";"data";"data.*";"fetched (200)";"2022-08-05 14:56:29.506891";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-08-02T03:20:21+0000";"2021-08-02T03:20:25+0000";"Monday motivation. What motivates you? . . . #motivation #monday #mondaymood #mondaymotivation #cbhlands #biggest #passion #own #land #realestate #srilanka #money #wealth #invest #investment";"";"0";"6";"6";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3939597402835301/777676339027439_3939597402835301";"40790";"15591";"2";"777676339027439_3939597402835301";"empty";"";"fetched (200)";"2022-08-05 15:40:48.018000";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3939590552835986";"15592";"12158";"1";"777676339027439_3939590552835986";"data";"data.*";"fetched (200)";"2022-08-05 14:56:29.506891";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-08-01T03:01:53+0000";"2021-08-01T03:01:57+0000";"CBH Lands සමාගමෙන් විකිණෙන ඉඩම්:  1. සියළු රාජ්‍ය අනුමැති සහිතය්. 2. නිර්දේශයන්ට අනුකූලව ජලය සපයා දී ඇත. 3. ලංකා විදුලිබල මණ්ඩලයට අනුකූලව විදුලිය සපයා දී ඇත. 4. නිර්දේශයන්ට අනුකූලව මාර්ග, කණු පද්ධති සහ යටිතල පහසුකම් සකසා ඇත.  එම නිසා CBH Lands වෙතින්  ඔබට නිරවුල් ඔප්පු සහිත, අවශ්‍ය විටෙක බැංකු ණය සඳහා යොදා ගත හැකි ඉඩම් කොටසක් ලැබෙන බවට අප සහතික වන්නෙමු. . . . #kurunegala #realestate #srilanka #property #cbhlands #highway #centralexpressway";"";"2";"12";"12";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3939590552835986/777676339027439_3939590552835986";"40791";"15592";"2";"777676339027439_3939590552835986";"empty";"";"fetched (200)";"2022-08-05 15:40:48.557071";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/CBHLands";"15593";"12158";"1";"CBHLands";"offcut";"";"fetched (200)";"2022-08-05 14:56:29.506891";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4125355047592868";"15718";"12158";"1";"777676339027439_4125355047592868";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-30T04:16:59+0000";"2021-09-30T04:16:59+0000";"Coming 🔜  . . . #dambokkainterchange #landsnearhighway #kurunegalarealestate #cbhlands";"";"0";"9";"9";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4125355047592868/777676339027439_4125355047592868";"40792";"15718";"2";"777676339027439_4125355047592868";"empty";"";"fetched (200)";"2022-08-05 15:40:49.722072";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4116600951801611";"15719";"12158";"1";"777676339027439_4116600951801611";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-27T10:58:11+0000";"2021-09-27T10:58:11+0000";"A frequently asked question! . . . . #cbhlands #landsale #kurunegala #kurunegalarealestate #kurunegalaproperty #landforsale #highway #srilankahighways #kurunegalahighway #centralexpressway #dambokka #dambokkainterchange #landsnearhighway #buyland #invest #invetsment #land #realestate #property #easy #wealth #money #rich #buy #sale #discount #bank #invest #land #license #property  #developer #kurunegalaland #investinland #mortgage #bankloan  #income #savings  #interest #home #build #kurunegalarproperty";"";"0";"4";"4";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4116600951801611/777676339027439_4116600951801611";"40793";"15719";"2";"777676339027439_4116600951801611";"empty";"";"fetched (200)";"2022-08-05 15:40:50.264142";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4096589290469444";"15720";"12158";"1";"777676339027439_4096589290469444";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-25T04:08:20+0000";"2021-09-25T04:08:23+0000";"Central Expressway: Kurunegala Interchanges. . . . . . #cbhlands #landsale #kurunegala #kurunegalarealestate #kurunegalaproperty #landforsale #highway #srilankahighways #kurunegalahighway #centralexpressway #dambokka #dambokkainterchange #landsnearhighway #buyland #invest #invetsment #land #realestate #property #easy #wealth #money #rich #buy #sale #discount #bank #invest #land #license #property  #developer #kurunegalaland #investinland #mortgage #bankloan  #income #savings  #interest #home #build #kurunegalarproperty";"";"0";"10";"10";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4096589290469444/777676339027439_4096589290469444";"40794";"15720";"2";"777676339027439_4096589290469444";"empty";"";"fetched (200)";"2022-08-05 15:40:50.788763";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4084523521676021";"15721";"12158";"1";"777676339027439_4084523521676021";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-24T03:26:00+0000";"2021-09-24T03:26:04+0000";"Kurunegala Interchange- Kandy Road, Kurunegala. . . . . . #cbhlands #landsale #kurunegala #kurunegalarealestate #kurunegalaproperty #landforsale #highway #srilankahighways #kurunegalahighway #centralexpressway #dambokka #dambokkainterchange #landsnearhighway #buyland #invest #invetsment #land #realestate #property #easy #wealth #money #rich #buy #sale #discount #bank #invest #land #license #property  #developer #kurunegalaland #investinland #mortgage #bankloan  #income #savings  #interest #home #build #kurunegalarproperty";"";"0";"3";"2";"1";"0";"0";"0";"0"
"CBHLands/777676339027439_4084523521676021/777676339027439_4084523521676021";"40795";"15721";"2";"777676339027439_4084523521676021";"empty";"";"fetched (200)";"2022-08-05 15:40:51.341661";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4096535593808147";"15722";"12158";"1";"777676339027439_4096535593808147";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-23T02:39:53+0000";"2021-09-23T02:39:58+0000";"Because great things take time! Coming soon CBH Majestic";"";"0";"2";"2";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4096535593808147/777676339027439_4096535593808147";"40796";"15722";"2";"777676339027439_4096535593808147";"empty";"";"fetched (200)";"2022-08-05 15:40:51.813787";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4081410118654028";"15723";"12158";"1";"777676339027439_4081410118654028";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-22T02:25:53+0000";"2021-09-22T02:25:57+0000";"මධ්‍යම අධිවේගී මාර්ගය  පිවිසුම් 5-6 ක් කුරුණෑගල දිස්ත්‍රික්කයේ දැනටමත් සංවර්ධනය වෙමින් පවතී.   1. නාකලගමුව පිවිසුම- නාරම්මල ප්‍රදේශයට පැමිණේ. (මීගමු-කුරුණෑගල මාර්ගයට එක් වෙන ලෙස) 2. පොතුහැර පිවිසුම - පොතුහැර ප්‍රදේශයට පැමිණේ. (කොළඹ -කුරුණෑගල මාර්ගයට එක් වෙන ලෙස). මෙම පිවිසුමෙන් මහනුවර අධිවේගී මාර්ගය ඉදිවේ. 3. දම්බොක්ක පිවිසුම- දම්බොක්ක ප්‍රදේශයට පැමිණේ. (කොළඹ-කුරුණෑගල මාර්ගයට එක් වෙන ලෙස) 4. කුරුණෑගල ප්‍රධාන පිවිසුම- තෙලියගොන්න ප්‍රදේශයට පැමිණේ. (කුරුණෑගල- නුවර මාර්ගයට එක් වෙන ලෙස) 5. මැල්සිරිපුර පිවිසුම - මැල්සිරිපුර ප්‍රදේශයට පැමිණේ. (කුරුණෑගල- දඹුල්ල මාර්ගයට එක් වෙන ලෙස) 6. රිදීගම පිවිසුම - රිදීගම ප්‍රදේශයට පැමිණේ.  මධ්‍යම අධිවේගී මාර්ග පිවිසුම් අසළ, ඉඩම් සහ දේපළවලට ඇති ඉල්ලුම දැනටමත් වැඩි වෙමින් පවතියි.   ඔබ තවමත් ප්‍රමාද නැත. ගෙවීමේ ක්‍රමයකින්, මෙවැනි, ඉඩමකට ආයෝජනය කරන්න. කුරුණෑගල දිස්ත්‍රික්කයට අධිවේගී මාර්ග පිවිසුම් 6 තැනෙනවා. මෙම පිවිසුම්වලට ලඟින් ඉඩමකට ආයෝජනය කරන්න.  වැඩි විස්තර සඳහා Message/ Call කරන්න.   . . . . . #cbhlands #landsale #kurunegala #kurunegalarealestate #kurunegalaproperty #landforsale #highway #srilankahighways #kurunegalahighway #centralexpressway #dambokka #dambokkainterchange #landsnearhighway #buyland #invest #invetsment #land #realestate #property #easy #wealth #money #rich #buy #sale #discount #bank #invest #land #license #property  #developer #kurunegalaland #investinland #mortgage #bankloan  #income #savings  #interest #home #build #kurunegalarproperty";"";"0";"7";"7";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4081410118654028/777676339027439_4081410118654028";"40797";"15723";"2";"777676339027439_4081410118654028";"empty";"";"fetched (200)";"2022-08-05 15:40:52.372925";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4081403135321393";"15724";"12158";"1";"777676339027439_4081403135321393";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-21T03:22:48+0000";"2021-09-21T03:22:53+0000";"Land plots near the highway interchanges. Invest in Kurunegala Real Estate with CBH Lands. . . . . . #cbhlands #landsale #kurunegala #kurunegalarealestate #kurunegalaproperty #landforsale #highway #srilankahighways #kurunegalahighway #centralexpressway #dambokka #dambokkainterchange #landsnearhighway #buyland #invest #invetsment #land #realestate #property #easy #wealth #money #rich #buy #sale #discount #bank #invest #land #license #property  #developer #kurunegalaland #investinland #mortgage #bankloan  #income #savings  #interest #home #build #kurunegalarproperty";"";"1";"7";"7";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4081403135321393/777676339027439_4081403135321393";"40798";"15724";"2";"777676339027439_4081403135321393";"empty";"";"fetched (200)";"2022-08-05 15:40:52.983195";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4081431601985213";"15725";"12158";"1";"777676339027439_4081431601985213";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-20T01:35:15+0000";"2021-09-20T01:35:19+0000";"ගෞතම සම්බුදු සසුනේ කාන්තාවන් හට පැවිදි උපසම්පදාව ලැබී භික්ෂුණී සංඝයා ආරම්භ වූයේ සොඳුරු වස්සාන සමයේ උදාවන උතුම් වූ බිනර පුන් පොහෝ දිනයේ දීය.  . . . . #binara #binarapoya #poyaday #srilanka #buddhism";"";"0";"9";"9";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4081431601985213/777676339027439_4081431601985213";"40799";"15725";"2";"777676339027439_4081431601985213";"empty";"";"fetched (200)";"2022-08-05 15:40:53.496509";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4081398701988503";"15726";"12158";"1";"777676339027439_4081398701988503";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-19T03:21:19+0000";"2021-09-19T03:21:23+0000";"ලස්සන කුරුණෑගල,  ළඟදීම ඇවිත් බලන්න. . . . . . #cbhlands #landsale #kurunegala #kurunegalarealestate #kurunegalaproperty #landforsale #highway #srilankahighways #kurunegalahighway #centralexpressway #dambokka #dambokkainterchange #landsnearhighway #buyland #invest #invetsment #land #realestate #property #easy #wealth #money #rich #buy #sale #discount #bank #invest #land #license #property  #developer #kurunegalaland #investinland #mortgage #bankloan  #income #savings  #interest #home #build #kurunegalarproperty";"";"0";"8";"8";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4081398701988503/777676339027439_4081398701988503";"40800";"15726";"2";"777676339027439_4081398701988503";"empty";"";"fetched (200)";"2022-08-05 15:40:54.031252";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4081393308655709";"15727";"12158";"1";"777676339027439_4081393308655709";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-18T04:19:03+0000";"2021-09-18T04:19:07+0000";"කුරුණෑගල ඉඩමකට ආයෝජනය කරන්න කැමතිද? . . . . . #cbhlands #landsale #kurunegala #kurunegalarealestate #kurunegalaproperty #landforsale #highway #srilankahighways #kurunegalahighway #centralexpressway #dambokka #dambokkainterchange #landsnearhighway #buyland #invest #invetsment #land #realestate #property #easy #wealth #money #rich #buy #sale #discount #bank #invest #land #license #property  #developer #kurunegalaland #investinland #mortgage #bankloan  #income #savings  #interest #home #build #kurunegalarproperty";"2";"0";"10";"10";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4081393308655709/777676339027439_4081393308655709";"40801";"15727";"2";"777676339027439_4081393308655709";"empty";"";"fetched (200)";"2022-08-05 15:40:54.625083";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4078266585635048";"15728";"12158";"1";"777676339027439_4078266585635048";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-17T03:45:00+0000";"2021-09-17T03:45:03+0000";"මැල්සිරිපුර උස්සාව, කුරුණෑගල  මැල්සිරිපුර අධිවේගී මාර්ග පිවිසුමට  3 km   සංවර්ධන අනුමැති සහිත  පර්චස් 15 බිම් කොටස්  විදුලිය සහ ජලය සපයා දී ඇත  මඩහපපොළ කාපට් ප්‍රධාන පාරට 300m  මැල්සිරිපුර නගරයට 2.5 km     දඹුල්ල ප්‍රධාන පාරට 2 km   ගෙවීම් ක්‍රම සහිතයි! . . . . . #cbhlands #landsale #kurunegala #kurunegalarealestate #kurunegalaproperty #landforsale #highway #srilankahighways #kurunegalahighway #centralexpressway #dambokka #dambokkainterchange #landsnearhighway #buyland #invest #invetsment #land #realestate #property #easy #wealth #money #rich #buy #sale #discount #bank #invest #land #license #property  #developer #kurunegalaland #investinland #mortgage #bankloan  #income #savings  #interest #home #build #kurunegalarproperty";"1";"0";"6";"6";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4078266585635048/777676339027439_4078266585635048";"40802";"15728";"2";"777676339027439_4078266585635048";"empty";"";"fetched (200)";"2022-08-05 15:40:55.229997";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4078254682302905";"15729";"12158";"1";"777676339027439_4078254682302905";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-16T03:02:06+0000";"2021-09-16T03:02:11+0000";"මඩහපපොළ කාපට් ප්‍රධාන පාරට 300m  මැල්සිරිපුර නගරයට 2.5 km     දඹුල්ල ප්‍රධාන පාරට 2 km   ගෙවීම් ක්‍රම සහිතයි! . . . . . #cbhlands #landsale #kurunegala #kurunegalarealestate #kurunegalaproperty #landforsale #highway #srilankahighways #kurunegalahighway #centralexpressway #dambokka #dambokkainterchange #landsnearhighway #buyland #invest #invetsment #land #realestate #property #easy #wealth #money #rich #buy #sale #discount #bank #invest #land #license #property  #developer #kurunegalaland #investinland #mortgage #bankloan  #income #savings  #interest #home #build #kurunegalarproperty";"";"0";"9";"9";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4078254682302905/777676339027439_4078254682302905";"40803";"15729";"2";"777676339027439_4078254682302905";"empty";"";"fetched (200)";"2022-08-05 15:40:55.748206";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4075225095939197";"15730";"12158";"1";"777676339027439_4075225095939197";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-15T03:47:04+0000";"2021-09-15T03:47:07+0000";"මැල්සිරිපුර අධිවේගී මාර්ග 3km සංවර්ධන අනුමැති සහිත  පර්චස් 15 බිම් කොටස්  විදුලිය සහ ජලය සපයා දී ඇත  ගෙවීම් ක්‍රම සහිතයි! . . . . . #cbhlands #landsale #kurunegala #kurunegalarealestate #kurunegalaproperty #landforsale #highway #srilankahighways #kurunegalahighway #centralexpressway #dambokka #dambokkainterchange #landsnearhighway #buyland #invest #invetsment #land #realestate #property #easy #wealth #money #rich #buy #sale #discount #bank #invest #land #license #property  #developer #kurunegalaland #investinland #mortgage #bankloan  #income #savings  #interest #home #build #kurunegalarproperty #Melsiripura";"";"2";"14";"13";"1";"0";"0";"0";"0"
"CBHLands/777676339027439_4075225095939197/777676339027439_4075225095939197";"40804";"15730";"2";"777676339027439_4075225095939197";"empty";"";"fetched (200)";"2022-08-05 15:40:56.261515";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
