post_id,company,created_time,updated_time,message,shares_count,comments_count,reactions_count,like_count,love_count,haha_count,wow_count,sad_count,angry_count
144005052321421_5191835757538300,Blue Ocean,2021-01-12T07:14:42+0000,2021-01-12T07:14:42+0000,"With a glorious view of the city, our on-going condominium is situated at the epitome of luxury living in Colombo 03, where you can have easy access to many incredible places to suit your lifestyle.   From magnificent views from your balcony to the open kitchen, this luxurious apartment will give you a sense of comfort and freedom with all inclusive amenities which includes a swimming pool and gym.  #Construction #RealEstate #LuxuryLiving #Apartments #Colombo #MountLavinia #NuwaraEliya",2,0,13,13,0,0,0,0,0
144005052321421_5189138511141358,Blue Ocean,2021-01-11T05:54:36+0000,2021-01-26T23:31:18+0000,"Live an uptown urban lifestyle at Blue Ocean’s alluring home flanked by the renowned Galle Road and Marine Drive. Perfectly located with spectacular panoramic views of the Colombo beachfront, the impeccable apartment reflects elegance and simplicity together.  The classily designed residence claims 10 residential floors comprised of 45 units with a union of 2- 3 bedrooms facilitated with sufficient cross-ventilation, soothing sea breeze, and comfortable fittings make it a welcoming home. Location: • Opposite to Ramakrishna Mission • 5 Minutes’ Drive to St. Peters College & Muslim Ladies College • Close to Rudra PlayGround • Close to Colombo - Jaffna Bus Point • Walking Distance to Leading Banks & Cinemas  Impressive payment plans and bank loans available.  Contact + 94 777 546 546/ 777 121 914/ 777 121 924 for further details.",3,5,11,11,0,0,0,0,0
144005052321421_5183651955023347,Blue Ocean,2021-01-09T03:42:01+0000,2021-01-26T23:31:23+0000,Where your dream home becomes a reality.,3,1,7,7,0,0,0,0,0
144005052321421_5180859341969275,Blue Ocean,2021-01-08T01:45:54+0000,2021-01-08T01:45:54+0000,Let Living in the heart of Colombo 5 with all you need right around the corner.,1,0,11,9,2,0,0,0,0
144005052321421_5180858211969388,Blue Ocean,2021-01-08T01:45:22+0000,2021-01-08T01:45:22+0000,"Pursue an exclusive lifestyle at Blue Ocean Apartments! We assure elegance, comfort, and exceptional returns.  Recreational Facilities: Includes a Visitor's lounge. Swimming pool in the Rooftop. Function Hall. Fully equipped Gym facilities.",,0,6,6,0,0,0,0,0
144005052321421_5178598228862053,Blue Ocean,2021-01-07T03:44:38+0000,2021-01-07T03:44:38+0000,"When you enter our apartments, you’ll notice the modern tones throughout, from the open concept floor-plan to the perfectly paired sleek kitchen with stainless steel appliances. Every element of these new apartments invite you to step right into a hassle-free living experience. A Class Condominium @Gregories Road -Colombo 07 Just walking distance to D S Senanayake College, 5 minutes drive to Royal College, Bishops College, Methodist College and St. Thomas Prep School. ------------------------------------------------------------------- Recreational Facilities:- - Swimming Pool with changing room Function Hall, fully equipped gym Barbecue pavilion on the rooftop and individual car park  Contact + 94 777 546 546 / 777 121 914/ 777 121 924 for further details.",2,0,11,11,0,0,0,0,0
144005052321421_5176345249087351,Blue Ocean,2021-01-06T06:19:47+0000,2021-01-06T06:19:47+0000,Redefining the Tourists' Paradise.,2,0,9,9,0,0,0,0,0
144005052321421_5173780786010464,Blue Ocean,2021-01-05T04:48:17+0000,2021-01-05T04:48:17+0000,"Head Office No. 32, 1st & 2nd Floors, Galle Road, Dehiwala,  Marketing Office No. 9A, De Fonseka Place, Colombo 04,",2,0,11,11,0,0,0,0,0
144005052321421_5171451519576724,Blue Ocean,2021-01-04T05:02:47+0000,2021-01-04T05:02:47+0000,"It is with great pleasure we announce that our Marketing Office at No. 9A, De Fonseka Place, Colombo 04 is open till 7pm on weekdays!",4,0,6,6,0,0,0,0,0
144005052321421_5171401469581729,Blue Ocean,2021-01-04T04:27:16+0000,2021-01-04T04:27:16+0000,"The ideal location for a dream holiday home at No. 02, Glenfall Road, Nuwara Eliya.   Call us now on +94 777 546 546 or visit us at www.blueocean.lk   #luxuryliving #BlueOceanGroup #luxuryapartments #nuwaraeliya",1,0,7,7,0,0,0,0,0
144005052321421_5170386163016593,Blue Ocean,2021-01-03T17:53:17+0000,2021-01-03T17:53:17+0000,Providing our customers the best Panoramic views.  Contact +94 777 546 546 for further details.   #BlueOceanGroup #LuxuryApartments #LuxuryLiving #InvestmentProperties,,0,7,7,0,0,0,0,0
144005052321421_5170379733017236,Blue Ocean,2021-01-03T17:49:40+0000,2021-01-03T17:49:40+0000,"!! Over the years the dynamic Blue Ocean Group of Companies has grown into a versatile conglomerate. The evolution of the group is significant because the Group has achieved growth and profit harmoniously and not by taking part in the aggressive competition in the field. Blue Ocean Group of Companies engage in Real Estate, Construction, Engineering, Trading, Education, Corporate Consultancy and many other fields.  #blueoceanstrategy #blueocean #linkengineering  #residential, #commercial, #industrialconstuction #governmentalconstructions,",1,0,7,7,0,0,0,0,0
144005052321421_5170377559684120,Blue Ocean,2021-01-03T17:48:24+0000,2021-01-03T17:48:24+0000,"#no_default_fears   Sri Lanka's External Debt Dynamic:   Sri Lanka is approx  USD 90 billion economy. The economy will generate Forex Inflows of approximately USD 32 billion in 2021, and possibly about USD 3 to 4 billion more than that amount, each year, every year, thereafter.   As of now (February 2021), the total ISBs outstanding is USD 14 billion, which is only 16.7% of Sri Lanka's total debt. None of the other Creditors who hold 83.3% of Sri Lanka's Debt seem to show any sign of concern or stress about it's repayment ability except foreign banks and some doomsday commentators.   Sri Lanka has to re-pay only around USD 1.0 to 1.5 billion each year until 2029 in it's ISB amortizations for the next 8 years.   In that background, will the authorities be so foolish as to default on a payment of around USD 1.0 to 1.5 billion per annum and risk it's entire economy and impeccable credit history?  #Sri_Lanka_Can",2,0,6,6,0,0,0,0,0
144005052321421_5170376456350897,Blue Ocean,2021-01-03T17:47:49+0000,2021-01-03T17:47:49+0000,"It is our pleasure to note that our member company, Link Readymix trucks are in line up along at No. 30, Hotel Road, Mount Lavinia and have filled in 105 m3 of concrete.  For more details +94 777 546 546 | www.blueocean.lk",1,0,6,6,0,0,0,0,0
144005052321421_5170375739684302,Blue Ocean,2021-01-03T17:47:26+0000,2021-01-06T03:25:37+0000,"It is our pleasure to note that our member company, Link Readymix trucks are in line up along at No. 30, Hotel Road, Mount Lavinia and have filled in 105 m3 of concrete.  For more details, call us on +94 777 546 546 | www.blueocean.lk",,1,7,7,0,0,0,0,0
144005052321421_5170374126351130,Blue Ocean,2021-01-03T17:46:42+0000,2021-01-03T17:46:42+0000,"Blue Ocean prides itself in being the largest property developer in Sri Lanka and owning a property in Sri Lanka, the Tourists' Paradise, brings you the best return on invesrments.   Call us now on +94 777 546 546 or visit us at www.blueoceangroup.lk",1,0,12,12,0,0,0,0,0
144005052321421_5170373406351202,Blue Ocean,2021-01-03T17:46:20+0000,2021-01-03T17:46:20+0000,Real Estates seem as a stable investment !  real-estate-industry-is-on-a-roll-property-buyers-are-flocking-back-to-the-market,1,0,15,15,0,0,0,0,0
144005052321421_5170371326351410,Blue Ocean,2021-01-03T17:45:15+0000,2021-01-03T17:45:15+0000,"Blue Ocean Group of Comapanies, giving you the best in real estate in luxury condominiums.  Call us now on +94 777 546 546 or visit us at www.blueoceangroup.lk for more information.  #colombo #mountlavinia #nuwaraeliya #blueocean #investment #property #realestate",,0,0,0,0,0,0,0,0
144005052321421_5168490583206151,Blue Ocean,2021-01-02T22:27:20+0000,2021-01-02T22:27:20+0000,"No. 06, 19th Lane, Colombo 03 is an exceptionally designed building with an alluring combination of three and two-bedroom luxurious apartments. This apartment is designed by renowned architects to conform to international standards, using premium-quality building materials and best-practice construction techniques to deliver outstanding luxury living spaces.  Maximum priority has been given to sea & city views and also to fresh air circulation.  Call us now.  #Colombo #realestate #investment #blueocean",,0,5,5,0,0,0,0,0
144005052321421_5164851016903441,Blue Ocean,2021-01-01T10:18:11+0000,2021-01-03T02:38:52+0000,Let's Celebrate the Month of Love!,4,1,62,54,8,0,0,0,0
144005052321421_5164813636907179,Blue Ocean,2021-01-01T10:01:12+0000,2021-01-02T08:59:39+0000,! Hello World Lets Rise Together...   Global Economy is recovering faster than expected.,9,2,51,44,7,0,0,0,0
144005052321421_5164813636907139,Blue Ocean,2021-02-24T07:59:29+0000,2021-02-24T08:00:45+0000,"No. 30, Hotel Road, Mount Lavinia, you can get luxury at its best!",,,,,,,,,
144005052321421_5305467189508489,Blue Ocean,2021-02-24T02:49:30+0000,2021-02-24T02:49:30+0000,"The Group Chairman, Mr. S. Thumilan, reveals the company's strongest suit and its contributions to the real estate and construction industry and how Blue Ocean Group of Companies have been working to help restructure the country.",1,0,17,17,0,0,0,0,0
144005052321421_5304426722945869,Blue Ocean,2021-02-23T10:34:31+0000,2021-02-23T10:34:31+0000,"19th Lane Living at No. 06, 19th Lane, Kolpetty, Sri Lanka is a real treat.   Experience a high quality living at these apartments, tailored to your highest standards.  Don’t miss out on this fabulous opportunity!  #realestate #investment #colombo #blueocean",,0,6,6,0,0,0,0,0
144005052321421_5301674253221116,Blue Ocean,2021-02-22T03:54:15+0000,2021-02-22T03:54:15+0000,Blue Ocean Group of Companies is a pre-eminent conglomerate with a well-balanced portfolio of many renound subsidaries.,2,0,8,8,0,0,0,0,0
144005052321421_5298588553529686,Blue Ocean,2021-02-21T09:11:17+0000,2021-02-21T09:11:17+0000,"A pre-eminent conglomerate with a well-balanced portfolio that has evolved over the years to become one of the most respected, ethically sound, and socially responsible property developer company in Sri Lanka.",1,0,1,1,0,0,0,0,0
144005052321421_5296565077065367,Blue Ocean,2021-02-21T09:09:58+0000,2021-02-21T09:09:58+0000,"A magnificent location surrounded by all that you will need, right at your finger tips at No. 09, Park Circus, Off Park Road, Colombo 05. #realestate #colombo #blueocean #investment",1,0,3,2,0,1,0,0,0
144005052321421_5296562953732246,Blue Ocean,2021-02-21T06:54:06+0000,2021-02-22T02:38:41+0000,Happy 73rd Independence Day! ____,1,0,1,1,0,0,0,0,0
144005052321421_5296347057087169,Blue Ocean,2021-02-19T09:55:48+0000,2021-02-22T02:37:20+0000,"At No. 06, 19th Lane, Colpetty, Colombo 03, experience living at an exquisite location.  It’s time to start living the life you deserve at this luxurious condominium which includes amenities that you could enjoy after a hard day’s work.  Let us make your life easier!  #investment #realestate #colombo",9,1,10,9,1,0,0,0,0
144005052321421_5291559334232608,Blue Ocean,2021-02-19T06:39:37+0000,2021-02-19T06:39:37+0000,"King Alfred Palace at No. 45, Alfred House Gardens, Colombo 03 gives our clients the best we can offer!  #realestate #investment #colombo",3,0,9,9,0,0,0,0,0
144005052321421_5291245187597356,Blue Ocean,2021-02-18T10:35:45+0000,2021-02-18T10:45:33+0000,"__ With a glorious view of the city, our on-going condominium is situated at the epitome of luxury living in Colombo 03, where you can have easy access to many incredible places to suit your lifestyle. From magnificent views from your balcony to the open kitchen,  ! This Luxurious Apartment Will Give You A Sense Of Comfort And  Freedom With All Inclusive Amenities . #RealEstate #LuxuryLiving #Luxurylifestyle #Apartments #Construction #Colombo #19thLane #Investmentproperty #Directseaveiw  Call Us Now :-  __ : +94777546546 ( SALES ) __ :- www.blueocean.lk",,0,2,2,0,0,0,0,0
144005052321421_5289143574474184,Blue Ocean,2021-02-16T12:57:13+0000,2021-02-16T12:57:13+0000,"Our member company, Link Ready-mix trucks lined up along at No. 35, Ramakrishna Road, Colombo 06 and have started the foundation column and concrete work.  For more details, call us on +94 777 546 546 | www.blueocean.lk",1,0,2,2,0,0,0,0,0
144005052321421_5284299784958563,Blue Ocean,2021-02-15T03:34:50+0000,2021-02-15T03:34:50+0000,"It is our pleasure to note that our member company, Link Readymix trucks are in line up along at No. 30, Hotel Road, Mount Lavinia and have started the column work for the 5th residential floor.  For more details, call us on +94 777 546 546 | www.blueocean.lk",8,0,20,16,4,0,0,0,0
144005052321421_5280877471967461,Blue Ocean,2021-02-13T07:09:43+0000,2021-02-13T07:09:43+0000,"Offering spectacular views of the skyline and a host of incredible shopping, dining, entertainment and leisure facilities, Blue Ocean’s 19th Lane residence is the place to be if you want to plant yourself right in the heart of the action.  · Sited at the gateway to the world-famous CHEC Port City  · Opposite to Sheraton Hotel  · Walking distance to Colpetty Super Market & Carnival Ice Cream  · 2 to 3 Minutes’ Drive to Bishop College, Methodist College, S. Thomas Prep, Ladies College & Bishop College  · 5 Minutes’ drive to Royal College  For more details : Contact : +94 777 546 546  #InvestmentProperty #LuxuryApartments #LuxuryLiving",1,0,9,8,1,0,0,0,0
144005052321421_5276006345787907,Blue Ocean,2021-02-13T06:01:06+0000,2021-02-13T06:01:06+0000,"Blue Ocean’s Exclusive Apartment at No. 35, Ramakrishna Road, Colombo 06.  Live an uptown urban lifestyle at Blue Ocean’s alluring home flanked by the renowned Galle Road and Marine Drive. Perfectly located with spectacular panoramic views of the Colombo beachfront, the impeccable apartment reflects elegance and simplicity together. This well designed residence claims 10 residential floors comprised of 45 units with a union of 2- 3 bedrooms facilitated with  sufficient cross-ventilation, soothing sea breeze, and comfortable fittings make it a welcoming home. Location: • Opposite to Ramakrishna Mission • 5 Minutes’ Drive to St. Peters College & Muslim Ladies College • Close to Rudra PlayGround • Close to Colombo - Jaffna Bus Point • Walking Distance to Leading Banks, super markets, Cinemas & Delmon Hospital.   Flexible payment plans and bank loans available.  Contact + 777 546 546 for further details.   #LuxuryApartments #LuxuryLiving #InvestmentProperties",2,0,3,3,0,0,0,0,0
144005052321421_5275910992464109,Blue Ocean,2021-02-12T05:56:46+0000,2021-02-12T05:56:46+0000,"Tourists' Paradise!  Luxurious project located adjacent to the most prestigious school in Mount Lavinia, S. Thomas College.  Call us now on +94 777 546 546 to know more.  #investmentproperty #realestate #luxuryapartments #mountlavinia #blueocean",1,0,13,12,1,0,0,0,0
144005052321421_5273345206054021,Blue Ocean,2021-02-11T05:22:47+0000,2021-02-11T05:22:47+0000,"Incredibly Living, Incredible Identity.  Blue Ocean at No. 15 A,Layard's Road, Colombo 04, delivers a luxurious condominium that provides an excellent connectivity & social infrastructure, making life absolutely comfortable for all residents with all the daily necessities around.  Call us now on +94 777 546 546 to know more.  #investmentproperty #realestate #luxuryapartments #mountlavinia #blueocean",5,0,16,12,4,0,0,0,0
144005052321421_5270790506309491,Blue Ocean,2021-02-10T07:50:37+0000,2021-02-10T07:50:37+0000,"Our member company, Link Ready-mix trucks lined up along at No. 15A Layards Road and have completed the process of concreting on 1st Residential Floor on the 21st March, 2021 For more details, call us on +94 777 546 546 | www.blueocean.lk",3,0,8,8,0,0,0,0,0
144005052321421_5268399173215291,Blue Ocean,2021-02-09T10:03:18+0000,2021-02-09T10:03:18+0000,"Location Matters, Discover The Location That Embraces The Extraordinary    Business Class Luxury Condominium at Park Circus , Colombo - 05,  1 minute drive to Lanka Hospitals, Isipathana College, Colombo Colts Club and Hendry Pediris Ground. Also, 2 minutes drive to Royal Institute - 15 mins drive to Rajagiriya -------------------------------------------------------------------------- Recreational Facilities:- - Swimming Pool with changing room Function Hall, fully equipped gym Barbecue pavilion on the rooftop and individual car park facility Management",1,0,4,4,0,0,0,0,0
144005052321421_5266288366759705,Blue Ocean,2021-02-09T03:14:13+0000,2021-02-09T03:14:13+0000,"Blue Ocean at Ramakrishna Road, brings a luxurious condo that provides an excellent connectivity & social infrastructure, making life absolutely comfortable for all residents with all the daily necessities around. Call us now on +94 777 546 546 to know more.  #investmentproperty #realestate #luxuryapartments #Colombo6 #blueocean",3,0,6,6,0,0,0,0,0
144005052321421_5265674650154410,Blue Ocean,2021-02-08T04:47:52+0000,2021-02-08T04:47:52+0000,"Amongst Blue Ocean's many marvelous creations overlooking the sea and city, this is one of the upcoming, highly exceptional apartments for its serene nature of the enchanting living areas.  Call us now on +94 777 546 546 to know more of this extraordinary condominium.  #investmentproperty #realestate #luxuryapartments #mountlavinia #blueocean",2,0,8,7,1,0,0,0,0
144005052321421_5263338900387985,Blue Ocean,2021-02-05T05:13:59+0000,2021-02-05T05:13:59+0000,"Easy access to Schools & all essential places just around the corner, call us to make your dream home a realty.",1,0,13,13,0,0,0,0,0
144005052321421_5255551887833353,Blue Ocean,2021-02-04T01:08:05+0000,2021-02-04T01:08:05+0000,"Heart of Nuwara Eliya offering 12 Luxury unit apartment of highest quality. Awaiting you is a lifestyle amidst pollution free lush green landscape wrapped in nature’s charm, beauty and opulence.  Hurry be among the privileged few. It is your own home whenever you want to relax in the quiet,cool,clean and leafy environs of Nuwara Eliya  For more details, call us on  +94 772 006 041 / +94 777 402 070  #luxuryapartments #investmentproperty #nuwaraeliya #realestateindustry #property",1,0,6,6,0,0,0,0,0
144005052321421_5252582501463625,Blue Ocean,2021-02-03T04:20:43+0000,2021-02-03T04:20:43+0000,"""Luxury can only be measured by the sharp eye of the designer and the enjoyment of the spectator""  This apartment has no words to describe the luxury life style and the convenience that will get when you start living in the heart of  Colombo.   Only limited apartments are available due to high high demand.  CALL US NOW",2,0,4,4,0,0,0,0,0
144005052321421_5250482928340249,Blue Ocean,2021-02-02T03:38:22+0000,2021-02-02T03:38:22+0000,"“You are not buying a house, you are buying a lifestyle.”  Recreational Facilities:- ----------------------------------------- Swimming Pool with changing room Function Hall, fully equipped gym Barbecue pavilion on the rooftop and individual car park For More Details, visit our website on www.blueocean.lk #LuxuryApartments #InvestmentProperty #holidayhome",,0,6,6,0,0,0,0,0
144005052321421_5247744728614069,Blue Ocean,2021-02-01T12:48:49+0000,2021-02-01T12:48:49+0000,"With All Your Needs Right Around The Corner at No :- 08 Jayasinghe road Colombo - 05    Walking distance to Anula Vidyalaya, 2 Minutes drive to Lyceum   International School, Super access to Nugegoda Super Market,   Leading Shopping malls, Restaurants & Cafes,   Last 3 units Left.... ------------------------------------------------------------ Recreational Facilities:- - Swimming Pool with changing room Function Hall, fully equipped gym Barbecue pavilion on the rooftop and individual car park facility Management",1,0,5,5,0,0,0,0,0
144005052321421_5246201365435072,Blue Ocean,2021-03-31T05:21:53+0000,2021-03-31T05:21:53+0000,Now its the best time to start investing. Don't wait to invest. Invest and wait.   #realestateindustry #propertydealer #Investing101 #colomboapartments #nuwaraeliya,2,0,12,12,0,0,0,0,0
144005052321421_5408160679239139,Blue Ocean,2021-03-30T08:34:52+0000,2021-03-30T10:14:14+0000,We are looking for dynamic personality with great leadershipChartered Civil Engineers,,0,1,1,0,0,0,0,0
144005052321421_5405422262846314,Blue Ocean,2021-03-30T04:21:32+0000,2021-03-30T04:21:32+0000,We are looking for qualified civil Engineers with adequate experience and technical skill.,5,0,11,11,0,0,0,0,0
144005052321421_5405250412863499,Blue Ocean,2021-03-27T06:25:25+0000,2021-03-27T06:25:25+0000,We are looking for Chief Legal Officer with great personality with adequate knowledge and technical skill in the field of real estate and condo.,1,0,7,7,0,0,0,0,0
144005052321421_5404630532925487,Blue Ocean,2021-03-27T03:28:38+0000,2021-03-27T03:28:38+0000,"Our member company, Link Ready-mix trucks lined up along at No. 15A Layards Road and have started the process of concreting on 1st Residential Floor. For more details, call us on +94 777 546 546 | www.blueocean.lk",1,0,13,13,0,0,0,0,0
144005052321421_5394833653905175,Blue Ocean,2021-03-27T03:28:29+0000,2021-03-27T03:28:29+0000,""" In investing, what is comfortable is rarely profitable """,3,0,10,10,0,0,0,0,0
144005052321421_5394417463946794,Blue Ocean,2021-03-27T03:28:18+0000,2021-03-27T03:28:18+0000,"Blue Ocean Luxury Condominium project at No 30, Hotel Road, Mount Lavinia, situated in the heart of Mount Lavinia comprises of uniquely designed modern, luxury apartments which adds value. Wake up and let your eyes sink into a beautiful sea view and city view  #property #investment #home #properties #realestate #newlisting #srilanka #luxury #mountlavinia #blueocean",,0,2,2,0,0,0,0,0
144005052321421_5394417177280156,Blue Ocean,2021-03-27T03:28:00+0000,2021-03-27T03:28:00+0000,"No. 19, Barnes Avenue, Mount Lavinia is an exceptionally designed building with an alluring combination incredibly designed apartments. Maximum priority has been given to sea & city views and also to fresh air circulation.  Call us now. #Colombo #realestate #investment #blueocean",1,0,5,5,0,0,0,0,0
144005052321421_5394416730613534,Blue Ocean,2021-03-27T03:27:28+0000,2021-03-27T03:27:28+0000,"Our member company, Link Ready-mix trucks lined up along at No. 35, Ramakrishna Road, Colombo 06 and have started the process of concreting. For more details, call us on +94 777 546 546 | www.blueocean.lk",,0,2,2,0,0,0,0,0
144005052321421_5394416007280273,Blue Ocean,2021-03-27T03:22:13+0000,2021-03-27T03:22:13+0000,"Experience The Touch of Sea Breeze and the Port City View !    At No : 06 19th Lane, Colombo 03.    Call Us Now For Inquires :- 0777 546 546",,0,2,2,0,0,0,0,0
144005052321421_5394414917280382,Blue Ocean,2021-03-27T03:22:01+0000,2021-03-27T03:22:01+0000,"At Blue Ocean Group of Companies, we provide excellence, quality and luxury in real estate.  Serenity is what we give you at exquisite locations in Colombo, Mount Lavinia and Nuwara-Eliya.  For more details, call us now, on +94 777 546 546  #realestate #SriLanka #BlueOceanGroup #Colombo #MountLavinia #NuwaraEliya #LuxuryLiving",,0,2,2,0,0,0,0,0
144005052321421_5394405557281318,Blue Ocean,2021-03-27T03:21:54+0000,2021-03-27T13:54:37+0000,We stand by you! ____ ____ ____   #PrayForIndia #staysafe #COVID19 #srilanka #BlueOceanGroup,,0,4,4,0,0,0,0,0
144005052321421_5394405160614691,Blue Ocean,2021-03-27T03:19:38+0000,2021-03-27T03:19:38+0000,"Nuwara Eliya, also known as the 'Little' England', was the favourite hill station of the British who tried to create the resort into a typical English village. Along with the beautiful Victoria Park, Antique valued Post Office, Country house like the Hill Club, large Golf Playground, Crystal clear Lake Gregory, historical Seethai Amman Temple, Hakgala Botanical gardens, breath-taking waterfalls like the Devon and St. Clair and lush green tea estates, tea factories botanically rich Horton Plains and several other gifts blessed by mother nature.  Call +94  777 546 546 for further details  #BlueOceanGroup #nuwaraeliya #Glenfall #holidayhome #investmentproperties #luxuryliving #BestBlendofCeylonTea",,0,2,2,0,0,0,0,0
