post_id,company,created_time,updated_time,message,shares_count,comments_count,reactions_count,like_count,love_count,haha_count,wow_count,sad_count,angry_count
777676339027439_3704226383039072,CBH Lands,2021-05-23T01:20:00+0000,2021-05-26T10:30:59+0000,Vesak Poya Day,2,4,26,22,3,1,0,0,0
777676339027439_3759812264147150,CBH Lands,2021-05-22T02:16:00+0000,2021-05-25T14:07:20+0000,"___ ____ _______, ___ ___ _____ _______ _____ ________ ___ ___ _____.  _________ _____ _____ _____ ______ ____, ______ _________ _________ ________! - CBH Lands",2,6,48,42,6,0,0,0,0
777676339027439_3747767738684936,CBH Lands,2021-05-21T04:52:10+0000,2021-05-25T01:24:03+0000,"CBH Lands ________ _______ ____:  1. _____ ______ _______ ______. 2. ___________ _______ ___ ____ __ __. 3. ____ ________ _______ _______ _______ ____ __ __. 4. ___________ _______ _____, ___ ______ __ _____ _______ ____ __.  __ ____ CBH Lands ______  ___ _______ _____ ____, ______ _____ _____ __ ____ ____ __ ____ ____ ______ _____ ___ __ _____ _______. . . . #cbhlands #kurunegala #realestate #ceylonbrandhouse #kurunegalarealestate",,0,9,9,0,0,0,0,0
777676339027439_3671154926346218,CBH Lands,2021-05-20T11:33:05+0000,2021-05-24T02:41:03+0000,"_____ ______ _____ _____ ___ _____ _ ___ _____! . . ________ _______ _______ ___ ________ (exits / Interchange ) _______ ____ ____ _____  8- 10 km ___ ___ ____ ______ _____. ______ ___ _____ ____ ___ ______, highway __ ________  ______ ____ ___ ______, __ __ _______ ________ ____ ___ __ ____ ____ __.  . . #kurunegala #highway #exit #srilanka #ceylonbrandhouse #cbhlands #investment #invest #money #rich #wealth #buyland #investing #property #propertyinvestment #realestateinvesting #kurunegalalands #kurunegalarealestate #kurunegalaproperty #kurunegalainvestment #highwaysrilanka #srilankainvestments",,0,6,6,0,0,0,0,0
777676339027439_3747761685352208,CBH Lands,2021-05-19T01:59:00+0000,2021-05-23T01:20:02+0000,"CBH Lucky City Pellandeniya, Kurunegala  All government approvals obtained. 15 perch blocks available.  If you wish to purchase through a bank loan, we will prepare all documents needed. Bank loans: BOC, Sampath Bank, NDB, PABC, Commercial Bank, Sarvodaya or any bank you currently work with. For more information and conditions, please call the number below.  This land is situated extremely close to the ""Demataluwa Central College""  Details of the Central Highway: Central Expressway to be completed by 2021 . . . #cbhlands #pellandeniya #kurunegala #landsale #highway #bankloan #kurunegalarealestate  ",1,0,14,14,0,0,0,0,0
777676339027439_3747753932019650,CBH Lands,2021-05-18T05:30:06+0000,2021-05-22T02:16:03+0000,"Check our projects virtually from anywhere :)   CBH Central  Sandagala – Piduruwela,  Kurunegala   ‘Central’ by CBH Lands is a mixed development that comprises of 20 individual land plots, out of which 5 land plots face the main Kurunegala – Sadagala road being allocated for commercial purposes whilst the balance 15 lots face the 20 feet internal road for residential purposes.  The drive time to the nearest exit on the Central Expressway Stage II is less than 15 minutes, 5 minutes drive to the main Kurunegala – Negombo road and a 15 minute drive to the Kurunegala City.   The land is surrounded by coconut cultivations and beautiful paddy fields whilst the distance to the Kurunegala City is less than 8km and the present infrastructure development will see the expansion of the Kurunegala City to Sandagala. Therefore, the property prices will see an increase with greater emphasis for residential within the near future.   . . . #cbhlands #ceylonbrandhouse #sandagala #kurunegala #centralexpressway #property #cbhcentral",,0,9,8,1,0,0,0,0
777676339027439_3747748125353564,CBH Lands,2021-05-18T01:56:00+0000,2021-05-21T04:52:10+0000,"""Don't wait to buy real estate. Buy real estate and wait"" . . . . #kurunegala #realestate #landsale #srilanka #invest #DontWaitToBuyRealEstateBuyRealEstateAndWait",1,2,22,20,2,0,0,0,0
777676339027439_3745703125558064,CBH Lands,2021-05-17T02:37:01+0000,2021-07-12T06:47:52+0000,________ ____ _______ ( Sales Assistant) Kurunegala   CBH LANDS  ________ _____  ________ ______________ ______ _______ ____ ____ ________ _______ __ __ _____ ____ ____ ________ ______ __. _________  - ______ / ________ ________ ______ _______ .  ___ _______  ____ _______ ________ __ ___ CV __ __ ___ _____.,2,0,7,7,0,0,0,0,0
777676339027439_3721921084602935,CBH Lands,2021-05-16T02:47:01+0000,2021-05-19T01:59:00+0000,"____________ , ________   ______ 15 ____ _____  _____ _____ _______ ______ ___________ _______ _____ ____ _____ 500 m ________ _____ 5 km ________ _______ _____ ________ 13 km  ________ _______ _____ ________ 14 km  _______ __ ___ ____ __ __.  _______ ___ ___ _________ ___ _______. ____ ______ _____ ______.  ____ ___ __ ____, ____ ____ 0% EASY PAYMENT SCHEME __._____ __ ____ _____ _____ __________ ___ ___ ___._____ ______ __ ________ ____ ___ _____ ________ ______. ___ ___ _______ ___ _________ ___ _______ ______ __. . . . #kurunegala #realestate #kurunegalalandsale #cbhlands #kurunegalarealestate #kurunegalaproperty",,1,12,11,1,0,0,0,0
777676339027439_3739367719524938,CBH Lands,2021-05-15T00:55:00+0000,2021-05-18T05:30:06+0000,"___ ____ ____ _____ _______ ________ ______ ___? ___ _______ ___ ____ ___, _______ ___ ___, ______ _____ ___...  _______ _____ ____, __________ ____  ____ ______ ______ ____ _____ ______... _____.. ______   _____ ________ ______?  https://www.youtube.com/watch?v=fi5bMCtOWLI . . . #childhood #memory #play #mud #rain #nature #tree #children #child #happiness #life #cbhlands #realestate #land #property #srilanka",4,0,52,48,4,0,0,0,0
777676339027439_3721915924603451,CBH Lands,2021-05-14T00:50:01+0000,2021-05-18T01:56:02+0000,"CBH Lands ________ _______ ____:  1. _____ ______ _______ ______. 2. ___________ _______ ___ ____ __ __. 3. ____ ________ _______ _______ _______ ____ __ __. 4. ___________ _______ _____, ___ ______ __ _____ _______ ____ __.  __ ____ CBH Lands ______  ___ _______ _____ ____, ______ _____ _____ __ ____ ____ __ ____ ____ ______ _____ ___ __ _____ _______. . . . #cbhlands #kurunegala #landsale #srilanka #realestate #kurunegalalandsale #kurunegalarealestate",,0,11,10,1,0,0,0,0
777676339027439_3671148053013572,CBH Lands,2021-05-13T02:34:00+0000,2021-05-17T02:37:04+0000,_______  ______ / ______ _________ _____ ________ _____ ___ _____ ___ _____? _______ ____ _____ _____ ___ __ ____ ___ _______? _____ ______ _____ _____ ___ _____ _ ___ _____! . . . #rich #money #wealth #investment #invest #propertyinvestment #property #buyland #landsale #landforsale #kurunegala #realestate #cbhlands #ceylonbrandhouse #save #interest #income #asset #SavingAccount #FixedDeposit,,0,6,6,0,0,0,0,0
777676339027439_3718773118251065,CBH Lands,2021-05-12T00:50:00+0000,2021-05-16T02:47:04+0000,"CBH Central : Sandagala, Kurunegala",,1,6,5,1,0,0,0,0
777676339027439_3718750264920017,CBH Lands,2021-05-11T07:21:29+0000,2021-05-15T00:55:03+0000,"A Frequently Asked Question. How do I start?  1. Ask us information on all available projects, locations, pricing, payment options, videos photos etc.  2. When possible; visit the property, do a walk around, and select the blocks you like.  3. Make payment, and the Deeds will be transferred to you!  But first :) contact us. And see what you like.  . . . . #cbhlands #kurunegala #landsale #realestate #property #buylands #invest #highway",,0,6,5,1,0,0,0,0
777676339027439_3725064524288591,CBH Lands,2021-05-11T01:32:00+0000,2021-05-14T00:50:04+0000,"Wishing you peace, health, wealth and happiness! #ramadan2021 #ramadan #ramadankareem #srilanka #cbhlands",,0,2,2,0,0,0,0,0
777676339027439_3671142516347459,CBH Lands,2021-05-09T02:01:00+0000,2021-05-13T02:54:07+0000,__ _____ ________ _______ ______ _____ __ __ __ _______? . . . . #centralexpressway #srilanka #highway #meerigama #kurunegala #length #highwayexit ##highwaydrive #Question #cbhlands #ceylonbrandhouse,,1,7,6,1,0,0,0,0
777676339027439_3718741214920922,CBH Lands,2021-05-08T02:00:00+0000,2021-05-12T00:50:02+0000,___! __ ______ ________ ___ __ _______ _____ _________ 100% _______ ____ ___ ___ _____ _______! . . . #cbhlands #kurunegala #landsale #srilanka #investinland #ceylonbrandhouse #approved,,0,7,7,0,0,0,0,0
777676339027439_3718726981589012,CBH Lands,2021-05-07T01:58:00+0000,2021-07-12T06:48:44+0000,________ ____ _______ ( Sales Assistant) Kurunegala   CBH LANDS  ________ _____  ________ ______________ ______ _______ ____ ____ ________ _______ __ __ _____ ____ ____ ________ ______ __. _________  - ______ / ________ ________ ______ _______ .  ___ _______  ____ _______ ________ __ ___ CV __ __ ___ _____.,,0,0,0,0,0,0,0,0
777676339027439_3688010444660666,CBH Lands,2021-05-06T02:09:01+0000,2021-05-09T02:01:03+0000,Invest in Kurunegala. Kurunegala land plots near the highway exits.  . . . . #realestate #money #invest #Kurunegala #cbhlands #ceylonbrandhouse,1,1,5,5,0,0,0,0,0
777676339027439_3688040821324295,CBH Lands,2021-05-05T05:37:37+0000,2021-05-08T02:00:03+0000,"Pellandeniya, Kurunegala All government approvals obtained. 15 perch blocks available. If you wish to purchase through a bank loan, we will prepare all documents needed. Bank loans:BOC, Sampath Bank, NDB, PABC, Commercial Bank, Sarvodaya or any bank you currently work with. For more information and conditions, please call the number below. This land is situated extremely close to the ""Demataluwa Central College"" . . . . . #kurunegala #realestate #cbhlands #pellandeniya #highway #invest #landsale #srilanka #ceylonbrandhouse #kurunegalalandsale #kurunegalarealestate #property #propertyinvestment",6,5,61,59,0,2,0,0,0
777676339027439_3688004901327887,CBH Lands,2021-05-05T02:05:00+0000,2021-05-07T01:58:03+0000,Land plots closer to Highway Exits. Contact us for more information! . . . . #Kurunegala #landsale #highway #srilanka #invest #cbhlands #ceylonbrandhouse,2,0,278,277,1,0,0,0,0
777676339027439_3704395173022193,CBH Lands,2021-05-04T01:29:00+0000,2021-07-12T06:49:11+0000,________ ____ _______ ( Sales Assistant) Kurunegala   CBH LANDS  ________ _____  ________ ______________ ______ _______ ____ ____ ________ _______ __ __ _____ ____ ____ ________ ______ __. _________  - ______ / ________ ________ ______ _______ .  ___ _______  ____ _______ ________ __ ___ CV __ __ ___ _____.,,0,1,1,0,0,0,0,0
777676339027439_3688022931326084,CBH Lands,2021-05-03T01:50:01+0000,2021-05-06T02:09:03+0000,"Why invest in Kurunegala? Kurunegala has become what we, CBH Lands call a “Boom Pocket” mainly due to its strategic location.                                 The Central Expressway (E04) will be opened this month! . . . . #kurunegala #highway #srilanka #WhyInvest #Investment #money #cbhlands #ceylonbrandhouse #realestate",1,0,4,4,0,0,0,0,0
777676339027439_3700891633372547,CBH Lands,2021-05-02T03:24:00+0000,2021-05-05T05:37:37+0000,Daily FT : 5th May 2021  http://www.ft.lk/propertyconstruction/CBH-Lands-leads-the-next-real-estate-wave-in-Kurunegala/10516-717314,,0,5,5,0,0,0,0,0
777676339027439_3688016181326759,CBH Lands,2021-05-01T01:31:01+0000,2021-05-05T02:05:03+0000,"____________ , ________ ______ 15 ____ _____  _____ _____ _______ ______ ___________ _______ _____ ____ _____ 500 ________ _____ 5 km ________ _______ _____ ________ 10 km  ________ _______ _____ ________ 13 km  _______ __ ___ ____ __ __. _______ ___ ___ _________ ___ _______. ____ ______ _____ ______. . . . #landsale #realestate #cbhlands #ceylonbrandhouse #pellandeniya #landplots #invest #kurunegala #highway",1,0,9,9,0,0,0,0,0
777676339027439_3671133129681731,CBH Lands,2021-06-30T07:34:38+0000,2021-05-04T01:29:02+0000,"________ _______ _______ ___ ________ (exits / Interchange ) _______ ____ ____ _____  8- 10 km ___ ___ ____ ______ _____. ______ ___ _____ ____ ___ ______, highway __ ________  ______ ____ ___ ______, __ __ _______ ________ ____ ___ __ ____ ____ __.   . . . #realestate #investment #landsale #cbhlands #ceylonbrandhouse #srilanka #buyland #kurunegala #kurunegalarealestate",7,4,394,390,1,2,0,0,1
777676339027439_3671127749682269,CBH Lands,2021-06-29T07:32:22+0000,2021-05-03T01:50:04+0000,__ _____ ________ _______ ______ _____ __ __ __ _______? . . . . #news #srilanka #alert #kurunegala #goodnews #kurunegalahighway #srilanka #centralexpressway #newhighway #kurunegalarealestate #cbhlands #ceylonbrandhouse,,0,16,16,0,0,0,0,0
777676339027439_3671122609682783,CBH Lands,2021-06-28T08:53:02+0000,2021-05-02T09:35:06+0000,_____ ______ ____ __ __ ______ ___ ___ ______? . . . #mahaweli #river #srilanka #cbhlands #question #ceylonbrandhouse,,1,13,13,0,0,0,0,0
777676339027439_3668501236611587,CBH Lands,2021-06-27T07:08:28+0000,2021-05-01T01:31:03+0000,___ ______ ____  . . . . #labourday #labourday2021 #srilanka #cbhlands #ceylonbrandhouse,,0,5,5,0,0,0,0,0
777676339027439_3832371520224557,CBH Lands,2021-06-25T09:00:48+0000,2021-06-30T07:34:43+0000,"________  ____ _________  ____ ____ ______  ____ ____  ____ ________  ___, CBH Lands",1,3,24,22,1,1,0,0,0
777676339027439_3832367980224911,CBH Lands,2021-06-23T01:58:08+0000,2021-06-29T07:32:24+0000,Government approved land developments. Invest in Kurunegala Real Estate with CBH Lands.  . . . #kurunegala #realestate #srilanka #invest #investment #wealth #money #cbhlands,,0,4,4,0,0,0,0,0
777676339027439_3832342010227508,CBH Lands,2021-06-22T03:31:00+0000,2021-06-28T08:53:06+0000,#soil #kurunegala #build #construction #house #building #industrial #cbhlands,,0,5,4,1,0,0,0,0
777676339027439_3832333106895065,CBH Lands,2021-06-21T01:26:27+0000,2021-06-27T07:08:31+0000,__ _______? . .  #kurunegala #history #srilanka #didyouknow #c#cbhlands,8,0,39,39,0,0,0,0,0
777676339027439_3832326816895694,CBH Lands,2021-06-19T03:43:01+0000,2021-07-01T02:07:00+0000,"________  ____ _________  ____ ____ ______  ____ ____  ____ ________  ___, CBH Lands  . . . . #realestate #investment #srilanka #kurunegala #investment #invest #money #invest #bank #w#Wealth",10,19,59,55,3,0,1,0,0
777676339027439_3832321646896211,CBH Lands,2021-06-18T02:29:03+0000,2021-06-25T09:00:50+0000,_____ ______ _____ ______? ____ _________ ___ __ ____ _______ ____ _____ _____? _____ _____.  . . . #cbhlands #realestate #property #srilanka #money #wealth #investment,,1,7,6,1,0,0,0,0
777676339027439_3832317613563281,CBH Lands,2021-06-17T02:56:04+0000,2021-06-23T01:58:11+0000,_____ ______ _____ ______? ____ _________ ___ __ ____ _______ ____ _____ _____? _____ _____.  . . . #money #invest #realestate #srilanka #wealth #bank #cbhlands,1,1,9,9,0,0,0,0,0
777676339027439_3819977201463989,CBH Lands,2021-06-16T01:51:08+0000,2021-06-22T03:31:03+0000,"CBH Land's Mega City: Minhettiya, Kurunegala. Call | comment below: 076 999 0006  Facing the main Gonagama - Thiththawella carpeted road. Only 18 km to Kurunegala Interchange (Highway Exit) 15 perch lots. Government approved subdivision. Water project constructed. Electricity provided. Wide Internal roads. Perfect for an investment. . . #kurunegala #kurunegalalands #kurunegalalandsale #kurunegalarealestate #kurunegalaproperty #landsale #investinland #investinrealestate #landforsale #cbhlands #srilanka #money #wealth #investment #buyland #kurunegalalandforsale #mortgage #bankloan #easypayment",,1,8,7,1,0,0,0,0
777676339027439_3817505025044540,CBH Lands,2021-06-15T02:53:06+0000,2021-06-21T01:26:29+0000,Did you know? . . . #SriLanka #kurunegala #property #realestate #cbhlands #landmark #clocktower,2,0,14,14,0,0,0,0,0
777676339027439_3814955508632825,CBH Lands,2021-06-14T01:30:10+0000,2021-06-19T03:43:05+0000,"#hotels #restuarant #bank branches #fastfood restuarants, #school network (local and international), #grocery shops and many more. #invest in #kurunegala. Invest with #CBHLands",1,0,4,4,0,0,0,0,0
777676339027439_3796503200478056,CBH Lands,2021-06-13T03:50:05+0000,2021-06-18T02:29:07+0000,Invest in Kurunegala. Invest with us. . . . #cbhlands #kurunegala #investinland #invest #realestate #SriLanka,1,0,6,5,1,0,0,0,0
777676339027439_3817490508379325,CBH Lands,2021-06-12T03:18:05+0000,2021-06-17T02:56:10+0000,"Invest in Kurunegala,  Invest with us! . . . . #kurunegala #InvestinLand #investinproperty #investinrealestate #realestate #srilanka #property #kuruenagalalands #kurunegalarealestate #kurunegalaproperty #wealth #money #investment",2,0,8,8,0,0,0,0,0
777676339027439_3779656478829395,CBH Lands,2021-06-11T02:42:03+0000,2021-06-16T01:51:11+0000,____ ______ _____ _____  ________ _____ ____...,,0,5,5,0,0,0,0,0
777676339027439_3788036031324773,CBH Lands,2021-06-10T03:08:00+0000,2021-06-15T02:53:08+0000,"__ 50,000 ______ ____ ____ ____ ____. ______ _____ ___ _____ _____. . . Reserve your land plot today! . . . #kurunegala #realetstate #propertyinvestment #properties #cbhlands #landforsale #advance #monthly #Payment #srilanka #kurunegalarealestate #kurunegalalands",22,44,516,512,1,2,1,0,0
777676339027439_3788183501310026,CBH Lands,2021-06-09T02:07:06+0000,2021-06-14T01:30:14+0000,"14 June is World Blood Donor Day. Due to the pandemic, you might be wondering what the blood donation process is right now. Please watch this video. #blood #WorldBloodDonorDay #june #srilanka #cbhlands #blooddonation #blooddonor",,0,2,2,0,0,0,0,0
777676339027439_3779653378829705,CBH Lands,2021-06-08T01:37:02+0000,2021-06-13T03:50:11+0000,#protect #investment #wealth #cbhlands #realestate #srilanka,,0,5,5,0,0,0,0,0
777676339027439_3787978571330519,CBH Lands,2021-06-07T01:43:03+0000,2021-06-12T03:18:07+0000,"_____ _____ _____ ________ ___. __ ______ _______ _____ __ _____ ____ ____,  ______ ______ _______ __ ___. _____ _____ ______ ____ ___, ___ _____ ______, _ ___ _____ _____.  Buying real estate is not an uncomfortable, time-consuming process. If you have questions on where to start, or how to pay, or about the legal process of owning a land, ask us. . . . #realestate #realestateinvestment #property #propertyinvestment #kurunegala #SriLanka #invest #investment #realestateinvesting #realestateagent #landsales #landforsale #propertyforsale #buy #money #wealth #buyland #cbhlands",,1,11,11,0,0,0,0,0
777676339027439_3787962884665421,CBH Lands,2021-06-05T01:35:00+0000,2021-06-10T03:08:05+0000,"____ _____ ____ ____ ____, ___ ___ ____ ____ ___________ ____. Pay monthly and invest in Real estate in Kurunegala. . . . . #kurunegala #realetstate #landsale #landforsale #srilanka #cbhlands #realestatekurunegala #kurunegalalandsale #kurunegalaproperty #monthly #pay #invest #money",,0,9,9,0,0,0,0,0
777676339027439_3787956814666028,CBH Lands,2021-06-04T02:48:00+0000,2021-06-09T02:07:12+0000,"Invest in Kurunegala. You can pay monthly and purchase these Government Approved, Infrastructure developed sub-divisions. Call | DM | Comment for more information.  . . . . #kurunegala #landsale #srilanka #minhettiya #payplan #paymonthly #Installment #cbhlands #realestate #kurunegalarealestate #kurunegalalandsale #kurunegalaproperty",,0,5,5,0,0,0,0,0
777676339027439_3779631645498545,CBH Lands,2021-06-03T03:14:00+0000,2021-06-08T01:37:10+0000,#kurunegala #cbhlands #nature #realestate #srilanka #property,,0,6,6,0,0,0,0,0
777676339027439_3777091695752540,CBH Lands,2021-06-02T03:54:03+0000,2021-06-07T01:43:07+0000,Kurunegala ____ ______ _____ _____  ________ _____ ____... . . . #kurunegala #landsale #kurunegalalandsale #realestate #srilanka #kurunegalarealestate,,0,11,11,0,0,0,0,0
777676339027439_3777083459086697,CBH Lands,2021-06-01T02:51:04+0000,2021-06-06T03:17:05+0000,____ ______ _____ _____  ________ _____ ____...,1,0,18,18,0,0,0,0,0
777676339027439_3768435989951444,CBH Lands,2021-07-29T02:54:38+0000,2021-06-21T09:42:54+0000,______ _______ ______  ________ 5-6 __ ________ ______________ _______ ________ ______ ____.   1. ________ _______- _______ _________ ______. (_____-________ _______ ___ ___ ___)  2. _______ _______ - _______ _________ ______. (____ -________ _______ ___ ___ ___). ___ __________ ______ _______ ______ _____.  3. ________ _______- ________ _________ ______. (____-________ _______ ___ ___ ___)  4. ________ _______ _______- __________ _________ ______. (________- ____ _______ ___ ___ ___)  5. ___________ _______ - ___________ _________ ______. (________- ______ _______ ___ ___ ___)  6. ______ _______ - ______ _________ ______.,1,1,21,21,0,0,0,0,0
777676339027439_3768431709951872,CBH Lands,2021-07-27T03:45:10+0000,2021-06-02T03:54:09+0000,________  _______ _______ _______ _____ ______ _____ ______?,2,4,9,9,0,0,0,0,0
777676339027439_3768425269952516,CBH Lands,2021-07-26T03:18:24+0000,2021-06-01T02:51:08+0000,________  _______ _______ _______ _____ ______ _____ ______? ______ _______ ______ 15 _ _____ ____.,,3,14,14,0,0,0,0,0
777676339027439_3933930763401965,CBH Lands,2021-07-24T04:06:03+0000,2021-07-31T03:01:55+0000,______ _______ ______  ________ 5-6 __ ________ ______________ _______ ________ ______ ____.   1. ________ _______- _______ _________ ______. (_____-________ _______ ___ ___ ___)  2. _______ _______ - _______ _________ ______. (____ -________ _______ ___ ___ ___). ___ __________ ______ _______ ______ _____.  3. ________ _______- ________ _________ ______. (____-________ _______ ___ ___ ___)  4. ________ _______ _______- __________ _________ ______. (________- ____ _______ ___ ___ ___)  5. ___________ _______ - ___________ _________ ______. (________- ______ _______ ___ ___ ___)  6. ______ _______ - ______ _________ ______. . . . #highway #CentralExpressway #kurunegala #kurunegalalandsale #kurunegalarealestate #property #kurunegalaproperty #cbhlands #puttlam #colombo #dambulla #kandy #colombo #realestate #property #landsale,,1,6,6,0,0,0,0,0
777676339027439_3933965486731826,CBH Lands,2021-07-23T04:53:39+0000,2021-07-30T02:57:03+0000,__ _______ ? _____ ____ __ _____ ______ ______ _______ ____ _____ ________ __? . . . #kurunegala #narammala #srilanka #beautiful #landscape #paddy #highway #centralexpressway #nakalagamuwa #cbhlands,,0,16,15,1,0,0,0,0
777676339027439_3933916626736712,CBH Lands,2021-07-23T03:30:12+0000,2021-07-29T02:54:42+0000,"CBH Lands ________ _______ ____:  1. _____ ______ _______ ______. 2. ___________ _______ ___ ____ __ __. 3. ____ ________ _______ _______ _______ ____ __ __. 4. ___________ _______ _____, ___ ______ __ _____ _______ ____ __.  __ ____ CBH Lands ______  ___ _______ _____ ____, ______ _____ _____ __ ____ ____ __ ____ ____ ______ _____ ___ __ _____ _______.  ________  _______ _____ 5__ + _______ _____ ____ ____________! _____ ___  ____ ___  ______ ___  _______ ___  ____ ___   ______ _______ ______   . . . #centralexpressway #highway #kurunegala #government #approved #water #electricity #ceb #kurunegalalandsale #kurunegalarealestate #realestate #property #cbhlands",1,0,12,12,0,0,0,0,0
777676339027439_3919213521540356,CBH Lands,2021-07-21T08:11:00+0000,2021-07-27T03:45:18+0000,You are never too early... Never too late to start your investment journey.  Start your investment journey with us! . . . #cbhlands #srilanka #invest #investment #investinginland #investinrealestate #realestate #property #kurunegala #centralexpressway #money #mortgage #finance #bankloan #makemoney #nevertoolate #nevertooearly,1,0,8,8,0,0,0,0,0
777676339027439_3854092584719117,CBH Lands,2021-07-20T06:05:27+0000,2021-07-26T03:18:28+0000,"This is a quote by David Waronker. David Waronker is the President, Founder, Manager and Secretary of CBD Real Estate Investment LLC, a real estate development firm based out of Celebration, Florida. Do you agree with this statement?  We do! Mature Real Estate markets cost a lot more, and the returns aren't great. But when you select real estate that has ""potential"" or areas that are not so mature: they tend to be affordable. And the ""doubling rate"" is faster! . . . . #invest #wealth #mondaymotivation #monday #wealthmindset #money #cbhlands #motivation",,0,5,5,0,0,0,0,0
777676339027439_3919197248208650,CBH Lands,2021-07-19T03:11:58+0000,2021-07-25T03:37:21+0000,______ _______ ______  ________ 5-6 __ ________ ______________ _______ ________ ______ ____.   1. ________ _______- _______ _________ ______. (_____-________ _______ ___ ___ ___)  2. _______ _______ - _______ _________ ______. (____ -________ _______ ___ ___ ___). ___ __________ ______ _______ ______ _____.  3. ________ _______- ________ _________ ______. (____-________ _______ ___ ___ ___)  4. ________ _______ _______- __________ _________ ______. (________- ____ _______ ___ ___ ___)  5. ___________ _______ - ___________ _________ ______. (________- ______ _______ ___ ___ ___)  6. ______ _______ - ______ _________ ______. . . . #investinland #kurunegala #kurunegalarealestate #kurunegalalands #kurunegalaproperty #buyland #invest #investment #investing #investinland #money #wealth #srilanka #howto #mortgage #bankloan #finance #realestate #realestateinvestment #cbhlands #centralexpresswat #highwaynetwork #highway #narammala #dambokka #pothuhera #melsiripura #ridigama #rideegama,1,0,7,7,0,0,0,0,0
777676339027439_3919186824876359,CBH Lands,2021-07-18T08:03:45+0000,2021-07-24T04:06:06+0000,#kurunegala #riverfront #waterfront #river #water #landsale #srilanka #cbhlands #investinland #investment #investing #invest #money #wealth #finance #loan #mortgage #bankloan #buyland #landforsale #kurunegalalands #kurunegalarealestate #realestate #property,5,0,11,10,0,0,1,0,0
777676339027439_3919147438213631,CBH Lands,2021-07-17T07:59:40+0000,2021-07-23T04:53:39+0000,#EsalaPerahera #esalapoya #poyaday #srilanka #cbhlands #buddhism,2,0,7,5,2,0,0,0,0
777676339027439_3908061439322231,CBH Lands,2021-07-16T09:57:45+0000,2021-07-23T04:55:33+0000,"Did you know?  ____ ____ __ ______!  __ _______? __ __ ____, _____, _____ _______ ____, _______ _____ ________ _______ ________ ______________ ___________, _____ ______ ____ _____ ________ ____ ________ __ __?  ______ __ _____, __ _____!. . . #srilanka #olympics #olympicgames #sriyanikulawansa #Commonwealth #melsiripura #kurunegala #cbhlands #ceylonbrandhouse #games #sports #didyouknow #electricity #women #womenpower #female #empowerment #empowerwomen #challenge #win #wonderwoman #village #villagedevelopment #development",,0,21,20,1,0,0,0,0
777676339027439_3907948049333570,CBH Lands,2021-07-16T09:34:59+0000,2021-07-21T08:11:03+0000,"__ ________ ______ _______ ____ _____ ____ ___, _______ __________ (Downpayment) ____ ____ _____ _______. ____________, ____ __________ 30% ( downpayment ) / __________ ______ _____ _____ ______.  _____ ______ ______ _____, ____ _____ ________ __ __ _______ Pan Asia Bank __ __ __ ____ ____ ________ _____ _______ ___ ______ _____ ______.  ____ ______ ____ ___ ______ | DM | Comment _____. 076 999 0006",,0,6,6,0,0,0,0,0
777676339027439_3907902722671436,CBH Lands,2021-07-15T08:56:32+0000,2021-07-20T06:05:29+0000,"__________ ____ _____ ______?  ""__________ _____ ________"" ___ _____ _____. . . . . #downpayment #loan #new #innovation #srilanka #firsttime #cbhlands #consumerloan #consumer #loan #mortgage #cbhlands #investinland #investment #investing #invest #property #realestate #wealth #money #management #ceylonbrandhouse #panasiabank #pabc #Kurunegala",,1,5,5,0,0,0,0,0
777676339027439_3854077728053936,CBH Lands,2021-07-14T07:24:45+0000,2021-07-19T03:12:02+0000,Monday Motivation: CBH Lands . . . . #dontwait #realestate #srilanka #invest #money #mondaymotivation #monday #cbhlands #quotes #motivation #millionaire #rich #wealth,,0,4,4,0,0,0,0,0
777676339027439_3891834530944922,CBH Lands,2021-07-13T08:40:43+0000,2021-07-18T08:03:50+0000,Do you set reminders? . . . #todo #reminder #dailyreminder #learn #investing #invest #money #cbhlands #staysafe #safe #future #protect #srilanka #realestate ##property,,0,6,6,0,0,0,0,0
777676339027439_3891827584278950,CBH Lands,2021-07-12T06:43:27+0000,2021-07-17T07:59:43+0000,We are definitely waiting impatiently to do this! Are you? . . . #cbhlands #kurunegala #srilanka #expressway #centralexpressway #highway #drive #letsgo,,0,6,6,0,0,0,0,0
777676339027439_3891822997612742,CBH Lands,2021-07-12T06:41:58+0000,2021-07-16T09:57:49+0000,Beautiful Kurunegala. . . . #cbhlands #kurunegala #srilanka #beautiful #places #ThingsToDo #site,,0,9,9,0,0,0,0,0
777676339027439_3891710460957329,CBH Lands,2021-07-12T03:10:50+0000,2021-07-15T08:56:37+0000,"This is the map of Central Expressway, Kurunegala. . . . #centralexpressway #kurunegala #highway #srilanka #cbhlands #ceylonbrandhouse #invest #landsale #investinland #investing #money #realestate #property #kurunegalarealestate #k#kurunegalaproperty",,0,3,3,0,0,0,0,0
777676339027439_3878063012322074,CBH Lands,2021-07-11T01:55:34+0000,2021-07-14T07:24:49+0000,Home is where the heart is... . . . . #home #heart #love #story #cbhlands #kurunegala #realestate #srilanka #landsale #realestatekurunegala #kurunegalaproperty #journey #invest #wealth #m#money,,0,4,4,0,0,0,0,0
